0,1,2,postag
52,"""",O,Z
52,Kita,O,PRP
52,akan,O,MD
52,bawa,O,VB
52,ke,O,IN
52,paripurna,O,NN
52,hasilnya,O,RB
52,.,O,Z
52,Yang,O,SC
52,tiga,O,CD
52,tidak,O,NEG
52,usah,O,VB
52,di,O,IN
52,voting,O,NN
52,",",O,Z
52,"""",O,Z
52,katanya,O,RB
52,.,O,Z
53,Sekretaris,O,NNP
53,Jenderal,O,NNP
53,Partai,ORG,NNP
53,Nasional,ORG,NNP
53,Demokrat,ORG,NNP
53,Ahmad,PER,NNP
53,Rofiq,PER,NNP
53,menegaskan,O,VB
53,",",O,Z
53,Nasional,ORG,NNP
53,Demokrat,ORG,NNP
53,yang,O,SC
53,baru,O,JJ
53,saja,O,RB
53,didaftarkannya,O,RB
53,sebagai,O,IN
53,partai,O,NN
53,politik,O,NN
53,berbeda,O,VB
53,dengan,O,IN
53,organisasi,O,NN
53,masyarakat,O,NN
53,Nasdem,ORG,NNP
53,yang,O,SC
53,dipimpin,O,VB
53,Surya,PER,NNP
53,Paloh,PER,NNP
53,.,O,Z
54,Menurut,O,IN
54,Rofiq,PER,NNP
54,",",O,Z
54,meski,O,SC
54,memiliki,O,VB
54,nama,O,NN
54,yang,O,SC
54,sama,O,JJ
54,",",O,Z
54,mekanisme,O,NN
54,keduanya,O,RB
54,berjalan,O,VB
54,sendiri-sendiri,O,NN
54,.,O,Z
55,"""",O,Z
55,Kalau,O,SC
55,itu,O,PR
55,ormas,O,VB
55,tetap,O,RB
55,berjalan,O,VB
55,.,O,Z
55,Terus,O,NNP
55,.,O,Z
55,Ormas,O,NNP
55,tetap,O,RB
55,ormas,O,JJ
55,",",O,Z
55,tidak,O,NEG
55,akan,O,MD
55,melakukan,O,VB
55,politisasi,O,NN
55,membentuk,O,VB
55,parpol,O,NN
55,.,O,Z
55,Sebagai,O,IN
55,warga,O,NN
55,negara,O,NN
55,yang,O,SC
55,ingin,O,RB
55,membentuk,O,VB
55,parpol,O,NN
55,sah-sah,O,NN
55,saja,O,RB
55,.,O,Z
55,Partai,ORG,NNP
55,Nasdem,ORG,NNP
55,berbeda,O,VB
55,dengan,O,IN
55,ormas,O,NN
55,Nasdem,ORG,NNP
55,",",O,Z
55,"""",O,Z
55,katanya,O,RB
55,kepada,O,IN
55,wartawan,O,NN
55,",",O,Z
55,Selasa,TIM,NNP
55,(,TIM,Z
55,26/4/2011,TIM,CD
55,),TIM,Z
55,.,O,Z
56,Rofiq,PER,NNP
56,",",O,Z
56,yang,O,SC
56,menjabat,O,VB
56,sebagai,O,IN
56,Wakil,O,NNP
56,Sekjen,O,NNP
56,Nasional,O,NNP
56,Demokrat,ORG,NNP
56,yang,O,SC
56,dipimpin,O,VB
56,Surya,PER,NNP
56,Paloh,PER,NNP
56,",",O,Z
56,mengaku,O,VB
56,senang,O,NN
56,karena,O,SC
56,akhirnya,O,RB
56,bisa,O,MD
56,mendaftarkan,O,VB
56,Nasdem,ORG,NNP
56,sebagai,O,IN
56,parpol,O,NN
56,.,O,Z
57,Kini,O,PR
57,",",O,Z
57,parpol,O,NN
57,baru,O,JJ
57,ini,O,PR
57,sedang,O,MD
57,melakukan,O,VB
57,konsolidasi,O,NN
57,dengan,O,SC
57,membentuk,O,VB
57,infrastruktur,O,NN
57,partai,O,NN
57,dan,O,CC
57,melengkapi,O,VB
57,berkas,O,NN
57,yang,O,SC
57,disyaratkan,O,VB
57,oleh,O,IN
57,Kementerian,O,NNP
57,Hukum,O,NNP
57,dan,O,CC
57,Hak,O,NNP
57,Asasi,O,NNP
57,Manusia,O,NNP
57,.,O,Z
58,Rofiq,PER,NNP
58,enggan,O,NN
58,berkomentar,O,NN
58,mengenai,O,IN
58,sudah,O,MD
58,mendapat,O,VB
58,restu,O,NN
58,dari,O,IN
58,Surya,PER,NNP
58,Paloh,PER,NNP
58,atau,O,CC
58,belum,O,NEG
58,.,O,Z
59,Menurut,O,IN
59,dia,O,PRP
59,",",O,Z
59,hak,O,NN
59,politik,O,NN
59,seorang,O,NND
59,warga,O,NN
59,negara,O,NN
59,",",O,Z
59,termasuk,O,VB
59,membentuk,O,VB
59,suatu,O,CD
59,partai,O,NN
59,",",O,Z
59,tak,O,NEG
59,boleh,O,MD
59,dihalangi,O,VB
59,.,O,Z
60,Namun,O,CC
60,",",O,Z
60,Rofiq,PER,NNP
60,mengatakan,O,VB
60,",",O,Z
60,tujuannya,O,RB
60,membentuk,O,VB
60,partai,O,NN
60,ini,O,PR
60,adalah,O,VB
60,untuk,O,SC
60,menerjemahkan,O,VB
60,sisi,O,NN
60,politik,O,NN
60,dari,O,IN
60,Nasdem,ORG,NNP
60,yang,O,SC
60,sudah,O,MD
60,diikutinya,O,RB
60,.,O,Z
61,"""",O,Z
61,Persoalannya,O,NNP
61,bukan,O,NEG
61,restu,O,VB
61,.,O,Z
61,Tidak,O,NEG
61,ada,O,VB
61,warga,O,NN
61,negara,O,NN
61,yang,O,SC
61,bisa,O,MD
61,menghalangi,O,VB
61,membentuk,O,VB
61,parpol,O,NN
61,.,O,Z
61,Siapa,O,WH
61,pun,O,RP
61,tentu,O,RB
61,akan,O,MD
61,memberikan,O,VB
61,permakluman,O,NN
61,.,O,Z
61,Saya,O,PRP
61,kira,O,VB
61,kita,O,PRP
61,perlu,O,MD
61,memahami,O,VB
61,pentingnya,O,NN
61,partai,O,NN
61,baru,O,JJ
61,dalam,O,IN
61,memberikan,O,VB
61,peran,O,NN
61,aktif,O,JJ
61,perpolitikan,O,VB
61,di,O,IN
61,negeri,O,NN
61,ini,O,PR
61,.,O,Z
61,Masyarakat,O,NN
61,secara,O,IN
61,keseluruhan,O,NN
61,telah,O,MD
61,mengalami,O,VB
61,krisis,O,NN
61,politik,O,NN
61,luar,O,NN
61,biasa,O,JJ
61,.,O,Z
61,Saya,O,PRP
61,kira,O,VB
61,punya,O,VB
61,peluang,O,NN
61,besar,O,JJ
61,menjadi,O,VB
61,alternatif,O,NN
61,",",O,Z
61,"""",O,Z
61,ujarnya,O,RB
61,.,O,Z
62,Ruangan,O,NN
62,sidang,O,NN
62,Komisi,O,NNP
62,III,O,NNP
62,DPR,O,NNP
62,RI,O,NNP
62,dipenuhi,O,VB
62,sekitar,O,IN
62,32,O,CD
62,anggotanya,O,NN
62,untuk,O,SC
62,mengikuti,O,VB
62,rapat,O,NN
62,dengar,O,VB
62,pendapat,O,NN
62,(,O,Z
62,RDP,O,FW
62,),O,Z
62,dengan,O,IN
62,Pelaksana,O,NNP
62,tugas,O,NN
62,Sekjen,O,NNP
62,PDIP,O,NNP
62,Hasto,PER,NNP
62,Kristiyanto,PER,NNP
62,",",O,Z
62,Rabu,TIM,NNP
62,(,TIM,Z
62,4/2/2015,TIM,CD
62,),TIM,Z
62,.,O,Z
63,Hampir,O,RB
63,seluruh,O,CD
63,pimpinan,O,NN
63,Komisi,O,NNP
63,III,O,NNP
63,hadir,O,VB
63,",",O,Z
63,mulai,O,VB
63,Ketua,O,NNP
63,Aziz,PER,NNP
63,Syamsuddin,PER,NNP
63,",",O,Z
63,Wakil,O,NNP
63,Ketua,O,NNP
63,Benny,PER,NNP
63,K,PER,NNP
63,Harman,PER,NNP
63,",",O,Z
63,Junimart,PER,NNP
63,Girsang,PER,NNP
63,.,O,Z
64,Dalam,O,IN
64,kesempatan,O,NN
64,itu,O,PR
64,",",O,Z
64,Benny,PER,NNP
64,yang,O,SC
64,memimpin,O,VB
64,jalannya,O,NN
64,sidang,O,NN
64,mengatakan,O,VB
64,",",O,Z
64,bahwa,O,SC
64,fakta,O,NN
64,dan,O,CC
64,bukti,O,NN
64,yang,O,SC
64,akan,O,MD
64,disampaikan,O,VB
64,oleh,O,IN
64,Hasto,PER,NNP
64,dan,O,CC
64,Zainal,PER,NNP
64,hubungannya,O,RB
64,dengan,O,IN
64,komisi,O,NN
64,III,O,NNP
64,DPR,O,NNP
64,adalah,O,VB
64,kaitan,O,NN
64,mitra,O,NN
64,kerja,O,NN
64,.,O,Z
65,Komisi,O,NNP
65,III,O,NNP
65,adalah,O,VB
65,lembaga,O,NN
65,resmi,O,JJ
65,yang,O,SC
65,menyeleksi,O,NN
65,calon,O,NN
65,pimpinan,O,NN
65,KPK,O,NNP
65,.,O,Z
66,Dirinya,O,RB
66,juga,O,RB
66,sempat,O,MD
66,mempertanyakan,O,VB
66,motivasi,O,NN
66,testimoni,O,NN
66,Hasto,O,NNP
66,tentang,O,IN
66,adanya,O,NN
66,dugaan,O,NN
66,pelanggaran,O,NN
66,transaksi,O,NN
66,politik,O,NN
66,Ketua,O,NNP
66,KPK,O,NNP
66,Abraham,PER,NNP
66,Samad,PER,NNP
66,dengan,O,IN
66,elite,O,NN
66,PDI,ORG,NNP
66,Perjuangan,ORG,NNP
66,.,O,Z
67,Di,O,IN
67,mana,O,WH
67,",",O,Z
67,Abraham,PER,NNP
67,Samad,PER,NNP
67,sudah,O,MD
67,membantah,O,VB
67,pernyataan,O,NN
67,ini,O,PR
67,.,O,Z
68,"""",O,Z
68,Poin,O,NNP
68,kita,O,PRP
68,",",O,Z
68,Pak,PER,NNP
68,Hasto,PER,NNP
68,buat,O,VB
68,pernyataan,O,NN
68,yang,O,SC
68,bisa,O,MD
68,ditengarai,O,VB
68,merusak,O,VB
68,instirusi,O,NN
68,KPK,O,NNP
68,yang,O,SC
68,sangat,O,RB
68,kia,O,PRP
68,percaya,O,VB
68,.,O,Z
68,Sementara,O,SC
68,ketua,O,NN
68,KPK,O,NN
68,bilang,O,NN
68,itu,O,PR
68,fitnah,O,NN
68,",",O,Z
68,supaya,O,SC
68,nggak,O,RB
68,ada,O,VB
68,dusta,O,NN
68,diantara,O,NN
68,kita,O,PRP
68,dan,O,CC
68,supaya,O,NN
68,rakyat,O,NN
68,nggak,O,RB
68,ambil,O,VB
68,kesimpulan,O,NN
68,",",O,Z
68,maka,O,SC
68,komisi,O,NN
68,tiga,O,CD
68,memandang,O,NN
68,penting,O,JJ
68,mengundang,O,VB
68,hasto,O,NN
68,supaya,O,SC
68,menyampaikan,O,VB
68,ini,O,PR
68,.,O,Z
68,Walaupun,O,SC
68,lembaga,O,NN
68,survei,O,NN
68,mengatakan,O,VB
68,",",O,Z
68,DPR,O,NNP
68,masuk,O,VB
68,dalam,O,IN
68,lembaga,O,NN
68,yang,O,SC
68,palingg,O,VB
68,korup,O,NN
68,",",O,Z
68,"""",O,Z
68,ujar,O,VB
68,Benny,PER,NNP
68,dalam,O,IN
68,rapat,O,NN
68,",",O,Z
68,Jakarta,TIM,NNP
68,",",TIM,Z
68,Rabu,TIM,NNP
68,(,TIM,Z
68,4/2/2015,TIM,CD
68,),TIM,Z
68,.,O,Z
69,Karenanya,O,RB
69,",",O,Z
69,Komisi,O,NNP
69,III,O,NNP
69,memandang,O,VB
69,penting,O,JJ
69,untuk,O,SC
69,Hasto,O,NNP
69,meluruskan,O,VB
69,dugaan-dugaan,O,NN
69,itu,O,PR
69,dengan,O,IN
69,memanggilnya,O,NN
69,ke,O,IN
69,DPR,O,NNP
69,.,O,Z
70,Apalagi,O,CC
70,",",O,Z
70,Hasto,PER,NNP
70,merupakan,O,VB
70,salah,O,JJ
70,satu,O,CD
70,orang,O,NN
70,yang,O,SC
70,duduk,O,VB
70,di,O,IN
70,tempat,O,NN
70,strategis,O,JJ
70,di,O,IN
70,PDI,ORG,NNP
70,Perjuangan,ORG,NNP
70,",",O,Z
70,yaitu,O,SC
70,Plt,O,NNP
70,Sekjen,O,NNP
70,PDI,O,NNP
70,Perjuangan,O,NNP
70,.,O,Z
71,"""",O,Z
71,Pak,PER,NNP
71,Hasto,PER,NNP
71,ini,O,PR
71,bukan,O,NEG
71,sekedar,O,VB
71,warga,O,NN
71,negara,O,NN
71,biasa,O,JJ
71,",",O,Z
71,beliau,O,SC
71,adalah,O,VB
71,Plt,O,NNP
71,sekjen,O,NNP
71,partai,O,NNP
71,yang,O,SC
71,saat,O,NN
71,ini,O,PR
71,sedang,O,MD
71,berkuasa,O,VB
71,",",O,Z
71,ini,O,PR
71,yang,O,SC
71,jadi,O,VB
71,masalah,O,NN
71,",",O,Z
71,"""",O,Z
71,kata,O,VB
71,Benny,PER,NNP
71,.,O,Z
72,Kandidat,O,NNP
72,Panglima,O,NNP
72,TNI,O,NNP
72,Laksamana,O,NNP
72,Agus,PER,NNP
72,Suhartono,PER,NNP
72,memastikan,O,VB
72,akan,O,MD
72,tetap,O,RB
72,menjaga,O,VB
72,agar,O,SC
72,program,O,NN
72,reformasi,O,NN
72,TNI,O,NNP
72,terus,O,RB
72,berjalan,O,VB
72,.,O,Z
73,Meski,O,SC
73,sudah,O,MD
73,berjalan,O,VB
73,",",O,Z
73,kata,O,VB
73,Agus,PER,NNP
73,",",O,Z
73,ia,O,PRP
73,mengakui,O,VB
73,program,O,NN
73,reformasi,O,NN
73,internal,O,JJ
73,masih,O,MD
73,perlu,O,MD
73,disempurnakan,O,VB
73,.,O,Z
74,"""",O,Z
74,Beberapa,O,CD
74,hal,O,NN
74,yang,O,SC
74,masih,O,MD
74,perlu,O,MD
74,disempurnakan,O,VB
74,dalam,O,IN
74,reformasi,O,NN
74,internal,O,JJ
74,TNI,O,NNP
74,antara,O,IN
74,lain,O,JJ
74,bisnis,O,NN
74,TNI,O,NNP
74,",",O,Z
74,peradilan,O,NN
74,militer,O,NN
74,dan,O,CC
74,aspek,O,NN
74,kultural,O,JJ
74,",",O,Z
74,"""",O,Z
74,kata,O,VB
74,Agus,PER,NNP
74,Suhartono,PER,NNP
74,saat,O,NN
74,uji,O,NN
74,kelayakan,O,NN
74,dan,O,CC
74,kepatutan,O,NN
74,calon,O,NN
74,Panglima,O,NNP
74,TNI,O,NNP
74,di,O,IN
74,Komisi,LOC,NNP
74,Pertahanan,LOC,NNP
74,",",LOC,Z
74,Jakarta,LOC,NNP
74,",",O,Z
74,Kamis,TIM,NNP
74,23,TIM,CD
74,September,TIM,NNP
74,2010,TIM,CD
74,.,O,Z
75,Kepala,O,NNP
75,Staf,O,NNP
75,Angkatan,O,NNP
75,Laut,O,NNP
75,mengatakan,O,VB
75,",",O,Z
75,reformasi,O,NN
75,internal,O,JJ
75,TNI,O,NNP
75,dilakukan,O,VB
75,dalam,O,IN
75,rangka,O,NN
75,pembaharuan,O,NN
75,institusi,O,NN
75,melalui,O,IN
75,langkah,O,NN
75,konstruktif,O,JJ
75,yang,O,SC
75,meliputi,O,VB
75,aspek,O,NN
75,kultural,O,JJ
75,",",O,Z
75,doktrin,O,NN
75,dan,O,CC
75,struktural,O,JJ
75,.,O,Z
76,Menurut,O,IN
76,dia,O,PRP
76,",",O,Z
76,apa,O,WH
76,yang,O,SC
76,telah,O,MD
76,dilakukan,O,VB
76,TNI,O,NNP
76,sejauh,O,JJ
76,ini,O,PR
76,dalam,O,IN
76,mereformasi,O,NN
76,diri,O,NN
76,",",O,Z
76,telah,O,MD
76,pula,O,RB
76,dirasakan,O,VB
76,manfaatnya,O,RB
76,bagi,O,IN
76,masyarakat,O,NN
76,.,O,Z
77,Meski,O,SC
77,begitu,O,PR
77,",",O,Z
77,upaya,O,NN
77,penyelesaian,O,NN
77,reformasi,O,NN
77,internal,O,JJ
77,masih,O,MD
77,membutuhkan,O,VB
77,waktu,O,NN
77,dan,O,CC
77,proses,O,NN
77,mengingat,O,VB
77,TNI,O,NNP
77,bukan,O,NEG
77,lembaga,O,NN
77,yang,O,SC
77,berdiri,O,VB
77,sendiri,O,NN
77,",",O,Z
77,namun,O,CC
77,terkait,O,VB
77,dengan,O,IN
77,institusi,O,NN
77,lain,O,JJ
77,.,O,Z
78,"""",O,Z
78,Sedangkan,O,CC
78,reformasi,O,NN
78,aspek,O,NN
78,kultural,O,JJ
78,membutuhkan,O,VB
78,waktu,O,NN
78,karena,O,SC
78,berkaitan,O,VB
78,dengan,O,IN
78,budaya,O,NN
78,dan,O,CC
78,kondisi,O,NN
78,lingkungan,O,NN
78,",",O,Z
78,"""",O,Z
78,ucapnya,O,RB
78,menegaskan,O,VB
78,.,O,Z
79,Uji,O,NNP
79,kelayakan,O,VB
79,Panglima,O,NNP
79,TNI,O,NNP
79,digelar,O,VB
79,Komisi,O,NNP
79,Pertahanan,O,NNP
79,DPR,O,NNP
79,.,O,Z
80,Sidang,O,NN
80,dipimpin,O,VB
80,Ketua,O,NNP
80,Komisi,O,NNP
80,I,O,NNP
80,DPR,O,NNP
80,Mahfudz,PER,NNP
80,Siddik,PER,NNP
80,.,O,Z
81,Wakil,O,NNP
81,Presiden,O,NNP
81,Jusuf,PER,NNP
81,Kalla,PER,NNP
81,mengatakan,O,VB
81,Presiden,O,NNP
81,Joko,PER,NNP
81,Widodo,PER,NNP
81,telah,O,MD
81,menegur,O,VB
81,Menteri,O,NNP
81,Koordinator,O,NNP
81,Politik,O,NNP
81,Hukum,O,NNP
81,dan,O,CC
81,Keamanan,O,NNP
81,Tedjo,PER,NNP
81,Edhy,PER,NNP
81,Purdijatno,PER,NNP
81,.,O,Z
82,Teguran,O,NN
82,itu,O,PR
82,terkait,O,VB
82,penyataan,O,NN
82,politikus,O,NN
82,Partai,ORG,NNP
82,NasDem,ORG,NNP
82,itu,O,PR
82,yang,O,SC
82,banyak,O,CD
82,menimbulkan,O,VB
82,kontroversi,O,NN
82,.,O,Z
83,"""",O,Z
83,Presiden,O,NNP
83,sudah,O,MD
83,memberikan,O,VB
83,nasehat-nasehat,O,VB
83,",",O,Z
83,istilah,O,NN
83,yang,O,SC
83,mungkin,O,MD
83,tidak,O,NEG
83,sesuai,O,JJ
83,tentu,O,RB
83,jangan,O,NEG
83,dipergunakan,O,VB
83,",",O,Z
83,"""",O,Z
83,ujar,O,VB
83,Kalla,PER,NNP
83,di,O,IN
83,kantornya,O,NN
83,",",O,Z
83,Selasa,TIM,NNP
83,",",TIM,Z
83,27,TIM,CD
83,Januari,TIM,NNP
83,2015,TIM,CD
83,.,O,Z
84,Kalla,PER,NNP
84,juga,O,RB
84,mengaku,O,VB
84,sudah,O,MD
84,memberikan,O,VB
84,pandangan,O,NN
84,pada,O,IN
84,Tedjo,PER,NNP
84,untuk,O,SC
84,memperhatikan,O,VB
84,kata-kata,O,NN
84,yang,O,SC
84,digunakannya,O,RB
84,.,O,Z
85,"""",O,Z
85,Baiknya,O,RB
85,memakai,O,VB
85,istilah-istilah,O,NN
85,yang,O,SC
85,lebih,O,RB
85,sesuai,O,JJ
85,lah,O,RP
85,",",O,Z
85,"""",O,Z
85,kata,O,VB
85,dia,O,PRP
85,.,O,Z
86,Dari,O,IN
86,catatan,O,NN
86,Tempo,O,NNP
86,",",O,Z
86,setidaknya,O,RB
86,ada,O,VB
86,empat,O,CD
86,pernyataan,O,NN
86,Menteri,O,NNP
86,Tedjo,PER,NNP
86,yang,O,SC
86,dianggap,O,VB
86,kontroverisal,O,NN
86,.,O,Z
87,Pertama,O,IN
87,saat,O,NN
87,Tedjo,PER,NNP
87,meragukan,O,VB
87,kebenaran,O,NN
87,dugaan,O,NN
87,kasus,O,NN
87,korupsi,O,NN
87,yang,O,SC
87,disidik,O,VB
87,KPK,O,NNP
87,",",O,Z
87,termasuk,O,VB
87,soal,O,NN
87,rekening,O,NN
87,gendut,O,NN
87,Komisaris,O,NNP
87,Jenderal,O,NNP
87,Budi,PER,NNP
87,Gunawan,PER,NNP
87,.,O,Z
88,Menurut,O,IN
88,dia,O,PRP
88,",",O,Z
88,kepolisian,O,NN
88,adalah,O,VB
88,lembaga,O,NN
88,hukum,O,NN
88,yang,O,SC
88,kredibel,O,NN
88,dan,O,CC
88,patut,O,JJ
88,didengar,O,VB
88,.,O,Z
89,"""",O,Z
89,Lagi,O,NNP
89,pula,O,RB
89,",",O,Z
89,apakah,O,SC
89,KPK,O,NNP
89,pasti,O,RB
89,benar,O,JJ
89,?,O,Z
89,"""",O,Z
89,ujar,O,VB
89,dia,O,PRP
89,.,O,Z
90,Kedua,O,CD
90,",",O,Z
90,Tedjo,PER,NNP
90,menyatakan,O,VB
90,kalau,O,SC
90,KPK,O,NNP
90,ingin,O,RB
90,menggagalkan,O,VB
90,Budi,PER,NNP
90,Gunawan,PER,NNP
90,sebagai,O,IN
90,Kepala,O,NNP
90,Polri,O,NNP
90,.,O,Z
91,"""",O,Z
91,Ini,O,PR
91,kelihatan,O,NN
91,sekali,O,RB
91,",",O,Z
91,seolah-olah,O,SC
91,hanya,O,RB
91,ingin,O,RB
91,menggagalkan,O,VB
91,Budi,PER,NNP
91,Gunawan,PER,NNP
91,.,O,Z
91,Kalau,O,SC
91,memang,O,RB
91,bukti,O,NN
91,sudah,O,MD
91,ada,O,VB
91,",",O,Z
91,ayo,O,NN
91,",",O,Z
91,segera,O,RB
91,diproses,O,VB
91,",",O,Z
91,"""",O,Z
91,kata,O,VB
91,Tedjo,PER,NNP
91,.,O,Z
92,Ketiga,O,OD
92,",",O,Z
92,Tedjo,PER,NNP
92,menilai,O,VB
92,KPK,O,NNP
92,kekanak-kanakan,O,VB
92,.,O,Z
93,Menteri,O,NNP
93,Tedjo,PER,NNP
93,mengatakan,O,VB
93,KPK,O,NNP
93,melanggar,O,VB
93,kesepakatan,O,NN
93,dengan,O,IN
93,kepolisian,O,NN
93,untuk,O,SC
93,tidak,O,NEG
93,mengeluarkan,O,VB
93,pernyataan,O,NN
93,tendesius,O,JJ
93,.,O,Z
94,"""",O,Z
94,Jangan,O,NNP
94,membakar,O,VB
94,massa,O,NN
94,(,O,Z
94,dengan,O,IN
94,orasi,O,NN
94,),O,Z
94,'Ayo,O,NN
94,rakyat,O,NN
94,.,O,Z
94,Kita,O,PRP
94,harus,O,MD
94,begini-begitu',O,VB
94,Pernyataan,O,NN
94,itu,O,PR
94,adalah,O,VB
94,sikap,O,NN
94,kekanak-kanakan,O,VB
94,",",O,Z
94,"""",O,Z
94,ujar,O,VB
94,Tedjo,PER,NNP
94,.,O,Z
95,Keempat,O,CD
95,",",O,Z
95,Tedjo,PER,NNP
95,menyesalkan,O,VB
95,adanya,O,NN
95,pergerakan,O,NN
95,massa,O,NN
95,di,O,IN
95,Komisi,O,NNP
95,Pemberantasan,O,NNP
95,Korupsi,O,NNP
95,yang,O,SC
95,juga,O,RB
95,diliput,O,VB
95,berbagai,O,CD
95,media,O,NN
95,massa,O,NN
95,nasional,O,JJ
95,.,O,Z
96,Menurut,O,IN
96,Tedjo,O,NNP
96,",",O,Z
96,KPK,O,NNP
96,akan,O,MD
96,kuat,O,JJ
96,bila,O,SC
96,justru,O,RB
96,didukung,O,VB
96,konstitusi,O,NN
96,yang,O,SC
96,berlaku,O,VB
96,.,O,Z
97,"""",O,Z
97,Bukan,O,VB
97,dukungan,O,NN
97,rakyat,O,NN
97,yang,O,SC
97,enggak,O,RB
97,jelas,O,JJ
97,itu,O,PR
97,",",O,Z
97,"""",O,Z
97,kata,O,VB
97,Tedjo,PER,NNP
97,di,O,IN
97,kompleks,LOC,NN
97,Istana,LOC,NNP
97,Negara,LOC,NNP
97,",",O,Z
97,Sabtu,TIM,NNP
97,",",TIM,Z
97,24,TIM,CD
97,Januari,TIM,NNP
97,2015,TIM,CD
97,.,O,Z
98,Juru,O,NNP
98,Bicara,O,NNP
98,Komisi,O,NNP
98,Pemberantasan,O,NNP
98,Korupsi,O,NNP
98,Johan,PER,NNP
98,Budi,PER,NNP
98,mengatakan,O,VB
98,",",O,Z
98,pengembangan,O,NN
98,penyidikan,O,VB
98,kasus,O,NN
98,dugaan,O,NN
98,korupsi,O,NN
98,dalam,O,IN
98,kegiatan,O,NN
98,sosialisasi,O,NN
98,",",O,Z
98,sepeda,O,VB
98,sehat,O,JJ
98,",",O,Z
98,dan,O,CC
98,perawatan,O,NN
98,Gedung,O,NNP
98,SESDM,O,NNP
98,sudah,O,MD
98,hampir,O,RB
98,selesai,O,VB
98,.,O,Z
99,Dalam,O,IN
99,kasus,O,NN
99,ini,O,PR
99,",",O,Z
99,KPK,O,NNP
99,telah,O,MD
99,menahan,O,VB
99,tersangka,O,NN
99,mantan,O,JJ
99,Sekretaris,O,NNP
99,Jenderal,O,NNP
99,Kementerian,O,NNP
99,Energi,O,NNP
99,dan,O,CC
99,Sumber,O,NNP
99,Daya,O,NNP
99,Mineral,O,NNP
99,",",O,Z
99,Waryono,PER,NNP
99,Karno,PER,NNP
99,.,O,Z
100,"""",O,Z
100,Berkas,O,NN
100,perkara,O,NN
100,tindak,O,VB
100,pidana,O,NN
100,korupsi,O,NN
100,ini,O,PR
100,sudah,O,MD
100,lebih,O,RB
100,dari,O,IN
100,60,O,CD
100,persen,O,CD
100,hampir,O,RB
100,selesai,O,VB
100,",",O,Z
100,"""",O,Z
100,ujar,O,VB
100,Johan,PER,NN
100,di,O,IN
100,Gedung,LOC,NNP
100,KPK,LOC,NNP
100,",",LOC,Z
100,"Jakarta,",LOC,NNP
100,Kamis,TIM,NNP
100,(,TIM,Z
100,18/12/2014,TIM,CD
100,),TIM,Z
100,malam,O,NN
100,.,O,Z
101,Dengan,O,IN
101,demikian,O,PR
101,",",O,Z
101,lanjut,O,VB
101,Johan,PER,NN
101,",",O,Z
101,perkara,O,NN
101,Waryono,PER,NNP
101,akan,O,MD
101,segera,O,RB
101,naik,O,VB
101,ke,O,IN
101,persidangan,O,NN
101,.,O,Z
102,Meski,O,SC
102,demikian,O,PR
102,",",O,Z
102,Johan,PER,NNP
102,mengatakan,O,VB
102,",",O,Z
102,penyidik,O,NN
102,masih,O,MD
102,mengembangkan,O,VB
102,kasus,O,NN
102,ini,O,PR
102,untuk,O,SC
102,melihat,O,VB
102,kemungkinan,O,NN
102,ada,O,VB
102,pihak,O,NN
102,lain,O,JJ
102,yang,O,SC
102,terlibat,O,VB
102,.,O,Z
103,"""",O,Z
103,Kemungkinan,O,NN
103,tersangka,O,NN
103,baru,O,JJ
103,sangat,O,RB
103,terbuka,O,VB
103,sepanjang,O,NN
103,penyidik,O,NN
103,temukan,O,VB
103,dua,O,CD
103,alat,O,NN
103,bukti,O,NN
103,yang,O,SC
103,cukup,O,RB
103,ada,O,VB
103,pihak,O,NN
103,lain,O,JJ
103,yang,O,SC
103,terlibat,O,VB
103,",",O,Z
103,"""",O,Z
103,kata,O,VB
103,Johan,PER,NN
103,.,O,Z
104,Waryono,PER,NNP
104,ditahan,O,VB
104,di,O,IN
104,rumah,LOC,NN
104,tahanan,LOC,NN
104,Guntur,LOC,NNP
104,",",LOC,Z
104,Jakarta,LOC,NNP
104,Selatan,LOC,NNP
104,selama,O,IN
104,20,O,CD
104,hari,O,NN
104,pertama,O,OD
104,.,O,Z
105,KPK,O,NNP
105,menduga,O,VB
105,ada,O,VB
105,penggelembungan,O,NN
105,dana,O,NN
105,atau,O,CC
105,mark,O,FW
105,up,O,FW
105,anggaran,O,NN
105,kesekjenan,O,NN
105,yang,O,SC
105,disalahgunakan,O,VB
105,Waryono,PER,NNP
105,.,O,Z
106,Ia,O,PRP
106,diduga,O,VB
106,tindak,O,VB
106,pidana,O,NN
106,korupsi,O,NN
106,yang,O,SC
106,menyebabkan,O,VB
106,kerugian,O,NN
106,negara,O,NN
106,sebesar,O,JJ
106,Rp,O,SYM
106,11,O,CD
106,miliar,O,CD
106,.,O,Z
107,Atas,O,NN
107,perbuatannya,O,RB
107,",",O,Z
107,Waryono,PER,NNP
107,dianggap,O,VB
107,melanggar,O,VB
107,Pasal,O,NNP
107,2,O,CD
107,ayat,O,NN
107,(,O,Z
107,1,O,CD
107,),O,Z
107,atau,O,CC
107,Pasal,O,NNP
107,3,O,NNP
107,Undang-undang,O,NNP
107,Nomor,O,NNP
107,31,O,CD
107,tahun,O,NN
107,1999,O,CD
107,sebagaimana,O,SC
107,diubah,O,VB
107,dalam,O,IN
107,Undang-undang,O,NNP
107,Nomor,O,NNP
