0,1,2,postag
475,.,O,Z
476,Saan,PER,NN
476,mencontohkan,O,VB
476,ketika,O,SC
476,mengatakan,O,VB
476,perlunya,O,NN
476,sinergi,O,NN
476,aparat,O,NN
476,penegak,O,NN
476,hukum,O,NN
476,dalam,O,IN
476,pemberantasan,O,NN
476,korupsi,O,NN
476,",",O,Z
476,Bambang,PER,NNP
476,langsung,O,RB
476,menyebut,O,VB
476,aksi-aksi,O,NN
476,yang,O,SC
476,akan,O,MD
476,dilakukan,O,VB
476,.,O,Z
477,Seperti,O,IN
477,melaksanakan,O,VB
477,pelatihan,O,NN
477,bersama,O,IN
477,dan,O,CC
477,sebagainya,O,RB
477,.,O,Z
478,Masih,O,MD
478,menurut,O,IN
478,Saan,PER,NN
478,",",O,Z
478,fraksi-fraksi,O,NN
478,di,O,IN
478,Komisi,O,NNP
478,III,O,NNP
478,juga,O,RB
478,tidak,O,NEG
478,meragukan,O,VB
478,kompetensi,O,NN
478,",",O,Z
478,integritas,O,NN
478,",",O,Z
478,serta,O,CC
478,independensi,O,NN
478,Bambang,PER,NNP
478,yang,O,SC
478,berlatar,O,VB
478,belakang,O,NN
478,advokat,O,NN
478,dan,O,CC
478,aktif,O,JJ
478,dalam,O,IN
478,lembaga,O,NN
478,pemberantasan,O,NN
478,korupsi,O,NN
478,.,O,Z
479,Ketua,ORG,NNP
479,Umum,ORG,NNP
479,Partai,ORG,NNP
479,Demokrat,ORG,NNP
479,Anas,PER,NNP
479,Urbaningrum,PER,NNP
479,menegaskan,O,VB
479,keyakinannya,O,NN
479,bahwa,O,SC
479,Susilo,PER,NNP
479,Bambang,PER,NNP
479,Yudhoyono,PER,NNP
479,tidak,O,NEG
479,akan,O,MD
479,bersedia,O,VB
479,memperpanjang,O,VB
479,masa,O,NN
479,jabatannya,O,NN
479,untuk,O,SC
479,ketiga,O,CD
479,kali,O,NND
479,.,O,Z
480,SBY,PER,NNP
480,",",O,Z
480,kata,O,VB
480,Anas,PER,NNP
480,",",O,Z
480,tidak,O,NEG
480,berniat,O,VB
480,menambah,O,VB
480,periode,O,NN
480,",",O,Z
480,tapi,O,CC
480,berkonsentrasi,O,NN
480,untuk,O,SC
480,menambah,O,VB
480,prestasi,O,NN
480,.,O,Z
481,"""",O,Z
481,Sikap,O,NN
481,dan,O,CC
481,pendirian,O,NN
481,SBY,PER,NNP
481,sudah,O,MD
481,amat,O,VB
481,terang,O,NN
481,dan,O,CC
481,tegas,O,JJ
481,.,O,Z
481,Tidak,O,NEG
481,ada,O,VB
481,keraguan,O,NN
481,sedikitpun,O,SC
481,tentang,O,IN
481,hal,O,NN
481,ini,O,PR
481,.,O,Z
481,Cukup,O,NNP
481,dua,O,CD
481,periode,O,NN
481,",",O,Z
481,"""",O,Z
481,kata,O,VB
481,Anas,PER,NNP
481,dalam,O,IN
481,pesan,O,NN
481,singkatnya,O,RB
481,pada,O,IN
481,wartawan,O,NN
481,",",O,Z
481,Rabu,TIM,NNP
481,(,TIM,Z
481,18/8,TIM,CD
481,),TIM,Z
481,.,O,Z
482,Dua,O,CD
482,periode,O,NN
482,itu,O,PR
482,",",O,Z
482,kata,O,VB
482,dia,O,PRP
482,",",O,Z
482,sesuai,O,JJ
482,dengan,O,IN
482,ketentuan,O,NN
482,konstitusi,O,NN
482,.,O,Z
483,Anas,PER,NNP
483,menyatakan,O,VB
483,SBY,PER,NNP
483,adalah,O,VB
483,presiden,O,NN
483,yang,O,SC
483,taat,O,NN
483,asas,O,NN
483,pada,O,IN
483,ketentuan,O,NN
483,konstitusi,O,NN
483,.,O,Z
484,Menurut,O,IN
484,Anas,PER,NNP
484,",",O,Z
484,konsentrasi,O,NN
484,SBY,PER,NNP
484,kini,O,NN
484,adalah,O,VB
484,bekerja,O,VB
484,yang,O,SC
484,terbaik,O,JJ
484,.,O,Z
485,Ini,O,PR
485,",",O,Z
485,kata,O,VB
485,dia,O,PRP
485,",",O,Z
485,untuk,O,SC
485,memastikan,O,VB
485,bahwa,O,SC
485,kebijakan,O,NN
485,dan,O,CC
485,program,O,NN
485,pemerintah,O,NN
485,berjalan,O,VB
485,dengan,O,IN
485,baik,O,JJ
485,dan,O,CC
485,berfaidah,O,JJ
485,bagi,O,IN
485,sebanyak,O,CD
485,mungkin,O,MD
485,rakyat,O,NN
485,Indonesia,O,NNP
485,.,O,Z
486,Keinginan,O,NNP
486,SBY,PER,NNP
486,",",O,Z
486,lanjut,O,VB
486,Anas,PER,NNP
486,",",O,Z
486,adalah,O,VB
486,mengakhiri,O,VB
486,masa,O,NN
486,jabatannya,O,RB
486,",",O,Z
486,"""",O,Z
486,Dengan,O,IN
486,catatan,O,NN
486,dan,O,CC
486,legasi,O,NN
486,yang,O,SC
486,baik,O,JJ
486,(,O,Z
486,khusnul,O,VB
486,khatimah,O,NN
486,),O,Z
486,.,O,Z
486,"""",O,Z
487,Presiden,O,NNP
487,Susilo,PER,NNP
487,Bambang,PER,NNP
487,Yudhoyono,PER,NNP
487,(,PER,Z
487,SBY,PER,NNP
487,),PER,Z
487,dijadwalkan,O,VB
487,kembali,O,VB
487,memanggil,O,VB
487,para,O,DT
487,calon,O,NN
487,menteri,O,NN
487,di,O,IN
487,Istana,LOC,NNP
487,Negara,LOC,NNP
487,Jakarta,LOC,NNP
487,",",O,Z
487,Selasa,TIM,NNP
487,(,TIM,Z
487,18/10/2011,TIM,CD
487,),TIM,Z
487,",",O,Z
487,sore,O,NN
487,ini,O,PR
487,.,O,Z
488,Pesawat,O,NN
488,Kepresidenan,O,NN
488,yang,O,SC
488,digunakan,O,VB
488,Presiden,O,NNP
488,dan,O,CC
488,Ibu,O,NNP
488,Negara,O,NNP
488,Ny,PER,NNP
488,Ani,PER,NNP
488,Yudhoyono,PER,NNP
488,beberapa,O,CD
488,menit,O,NN
488,lalu,O,CC
488,baru,O,JJ
488,saja,O,RB
488,mendarat,O,VB
488,di,O,IN
488,Halim,LOC,NNP
488,Perdanakusumah,LOC,NNP
488,Jakarta,LOC,NNP
488,dari,O,IN
488,Yogyakarta,LOC,NNP
488,usai,O,SC
488,menghadiri,O,VB
488,pernikahan,O,NN
488,anak,O,NN
488,Sultan,PER,NNP
488,HB,PER,NNP
488,X,PER,NNP
488,siang,O,VB
488,tadi,O,NN
488,.,O,Z
489,"""",O,Z
489,Segera,O,NNP
489,setelah,O,SC
489,tiba,O,VB
489,kembali,O,VB
489,siang,O,NN
489,ini,O,PR
489,dari,O,IN
489,kunjungannya,O,NN
489,ke,O,IN
489,Yogya,LOC,NNP
489,untuk,O,SC
489,menghadiri,O,VB
489,pernikahan,O,NN
489,putri,O,NN
489,Sultan,PER,NNP
489,Hamengkubuwono,PER,NNP
489,X,PER,NNP
489,",",O,Z
489,Presiden,PER,NNP
489,SBY,PER,NNP
489,akan,O,MD
489,melanjutkan,O,VB
489,perampungan,O,NN
489,formasi,O,NN
489,baru,O,JJ
489,kabinetnya,O,RB
489,",",O,Z
489,"""",O,Z
489,kata,O,VB
489,Staf,ORG,NNP
489,Khusus,ORG,NNP
489,Presiden,ORG,NNP
489,bidang,ORG,NN
489,Komunikasi,ORG,NNP
489,Politik,ORG,NNP
489,Daniel,PER,NNP
489,Sparingga,PER,NNP
489,",",O,Z
489,siang,O,NN
489,ini,O,PR
489,.,O,Z
490,Dikatakan,O,VB
490,jika,O,SC
490,seluruh,O,CD
490,aktivitas,O,NN
490,itu,O,PR
490,dilakukan,O,VB
490,bersama,O,IN
490,Wapres,O,NNP
490,Boediono,PER,NNP
490,di,O,IN
490,Istana,LOC,NNP
490,Negara,LOC,NNP
490,.,O,Z
491,"""",O,Z
491,Kemarin,O,NNP
491,",",O,Z
491,Presiden,O,NNP
491,dan,O,CC
491,Wapres,O,NNP
491,terus,O,RB
491,bekerja,O,VB
491,maraton,O,NN
491,hingga,O,IN
491,tengah,O,NN
491,malam,O,NN
491,di,O,IN
491,Istana,LOC,NNP
491,Jogja,LOC,NNP
491,.,O,Z
491,Siang,O,NN
491,ini,O,PR
491,Presiden,O,NNP
491,akan,O,MD
491,langsung,O,RB
491,bekerja,O,VB
491,untuk,O,SC
491,melanjutkan,O,VB
491,apa,O,WH
491,yang,O,SC
491,ia,O,PRP
491,belum,O,NEG
491,selesaikan,O,VB
491,",",O,Z
491,"""",O,Z
491,ujarnya,O,RB
491,.,O,Z
492,Rencananya,O,NN
492,malam,O,NN
492,ini,O,PR
492,Presiden,O,NNP
492,juga,O,RB
492,akan,O,MD
492,mengumumkan,O,VB
492,formasi,O,NN
492,Kabinet,O,NN
492,hasil,O,NN
492,reshuffle,O,FW
492,serta,O,CC
492,pelantikannya,O,RB
492,bisa,O,MD
492,dilakukan,O,VB
492,besok,O,NN
492,pagi,O,NN
492,.,O,Z
493,Komisi,ORG,NNP
493,Nasional,ORG,NNP
493,Hak,ORG,NNP
493,Asasi,ORG,NNP
493,Manusia,ORG,NNP
493,mendorong,O,VB
493,agar,O,SC
493,kabinet,O,NN
493,baru,O,JJ
493,presiden,O,NN
493,terpilih,O,VB
493,Joko,PER,NNP
493,Widodo,PER,NNP
493,segera,O,RB
493,mengambil,O,VB
493,langkah,O,NN
493,konkret,O,NN
493,penuntasan,O,NN
493,kasus,O,NN
493,pelanggaran,O,NN
493,HAM,O,NN
493,yang,O,SC
493,belum,O,NEG
493,selesai,O,VB
493,.,O,Z
494,Hal,O,NN
494,ini,O,PR
494,dibicarakan,O,VB
494,dengan,O,IN
494,Ketua,O,NN
494,dan,O,CC
494,Wakil,O,NNP
494,Tim,O,NNP
494,Transisi,O,NNP
494,Jokowi,O,NNP
494,",",O,Z
494,Rini,PER,NNP
494,Soemarno,PER,NNP
494,dan,O,CC
494,Andi,PER,NNP
494,Widjajanto,PER,NNP
494,.,O,Z
495,"""",O,Z
495,Baik,O,NNP
495,secara,O,IN
495,yudisial,O,JJ
495,maupun,O,CC
495,nonyudisial,O,JJ
495,",",O,Z
495,"""",O,Z
495,ujar,O,VB
495,Komisioner,ORG,NNP
495,Komnas,ORG,NNP
495,HAM,ORG,NNP
495,Siti,PER,NNP
495,Noor,PER,NNP
495,Laila,PER,NNP
495,saat,O,NN
495,ditemui,O,VB
495,Tempo,ORG,NNP
495,pada,O,IN
495,Kamis,TIM,NNP
495,",",TIM,Z
495,28,TIM,CD
495,Agustus,TIM,NNP
495,2014,TIM,CD
495,.,O,Z
496,Menurut,O,IN
496,dia,O,PRP
496,",",O,Z
496,masih,O,MD
496,ada,O,VB
496,tujuh,O,CD
496,berkas,O,NN
496,pelanggaran,O,NN
496,HAM,O,NN
496,yang,O,SC
496,belum,O,NEG
496,dituntaskan,O,VB
496,sampai,O,IN
496,sekarang,O,NN
496,.,O,Z
497,Ketujuh,O,CD
497,kasus,O,NN
497,tersebut,O,PR
497,antara,O,IN
497,lain,O,JJ
497,seputar,O,IN
497,1965,O,CD
497,",",O,Z
497,penembakan,O,VB
497,misterius,O,JJ
497,",",O,Z
497,Talangsari,O,NNP
497,",",O,Z
497,tragedi,O,NN
497,Trisakti-Semanggi,O,NNP
497,I,O,NNP
497,dan,O,CC
497,II,O,NNP
497,",",O,Z
497,penculikan,O,NN
497,aktivis,O,NN
497,atau,O,CC
497,penghilangan,O,NN
497,paksa,O,VB
497,1997-1998,O,CD
497,",",O,Z
497,dan,O,CC
497,Wasior,O,NNP
497,.,O,Z
498,Namun,O,CC
498,Noor,PER,NNP
498,Laila,PER,NNP
498,mengaku,O,VB
498,belum,O,NEG
498,tahu,O,VB
498,apa,O,WH
498,bentuk,O,NN
498,tindakan,O,NN
498,konkret,O,JJ
498,yang,O,SC
498,akan,O,MD
498,diambil,O,VB
498,.,O,Z
499,"""",O,Z
499,Ini,O,PR
499,masih,O,MD
499,pertemuan,O,NN
499,pertama,O,OD
499,.,O,Z
499,Nanti,O,NN
499,akan,O,MD
499,kami,O,PRP
499,adakan,O,VB
499,lagi,O,RB
499,diskusi,O,NN
499,yang,O,SC
499,lebih,O,RB
499,mendalam,O,VB
499,mengenai,O,IN
499,langkah-langkah,O,NN
499,ini,O,PR
499,",",O,Z
499,"""",O,Z
499,ujarnya,O,RB
499,.,O,Z
500,Selain,O,IN
500,berdiskusi,O,NN
500,",",O,Z
500,dalam,O,IN
500,pertemuan,O,NN
500,tersebut,O,PR
500,",",O,Z
500,Komnas,ORG,NNP
500,HAM,ORG,NNP
500,juga,O,RB
500,menyampaikan,O,VB
500,upaya-upaya,O,NN
500,penuntasan,O,NN
500,yang,O,SC
500,telah,O,MD
500,dilakukan,O,VB
500,selama,O,IN
500,ini,O,PR
500,.,O,Z
501,Seperti,O,IN
501,perkembangan,O,NN
501,rekomendasi,O,NN
501,dari,O,IN
501,tim,O,NN
501,panitia,O,NN
501,khusus,O,JJ
501,bentukan,O,VB
501,Dewan,ORG,NNP
501,Perwakilan,ORG,NNP
501,Rakyat,ORG,NNP
501,hingga,O,IN
501,proses-proses,O,NN
501,penyidikan,O,VB
501,di,O,IN
501,Kejaksaan,ORG,NNP
501,Agung,ORG,NNP
501,.,O,Z
502,Mereka,O,PRP
502,berharap,O,VB
502,Jokowi,PER,NNP
502,dapat,O,MD
502,memberikan,O,VB
502,ruang,O,NN
502,politik,O,NN
502,agar,O,SC
502,pengadilan,O,NN
502,HAM,O,NN
502,ini,O,PR
502,dapat,O,MD
502,dieksekusi,O,VB
502,dalam,O,IN
502,pemerintahannya,O,RB
502,mendatang,O,VB
502,.,O,Z
503,Wakil,O,NNP
503,Presiden,O,NNP
503,Boediono,PER,NNP
503,mengingatkan,O,VB
503,segenap,O,VB
503,komponen,O,NN
503,masyarakat,O,NN
503,untuk,O,SC
503,tidak,O,NEG
503,saling,O,RB
503,adu,O,VB
503,kuat,O,JJ
503,dalam,O,IN
503,urusan,O,NN
503,yang,O,SC
503,tidak,O,NEG
503,produktif,O,JJ
503,bagi,O,IN
503,kepentingan,O,NN
503,bangsa,O,NN
503,dan,O,CC
503,negara,O,NN
503,.,O,Z
504,Wapres,O,NN
504,juga,O,RB
504,mengajak,O,VB
504,masyarakat,O,NN
504,menyatukan,O,VB
504,energi,O,NN
504,untuk,O,SC
504,saling,O,RB
504,bahu,O,VB
504,dalam,O,IN
504,pembangunan,O,NN
504,.,O,Z
505,Ajakan,O,NN
505,itu,O,PR
505,disampaikan,O,VB
505,Wapres,O,NNP
505,ketika,O,SC
505,membuka,O,VB
505,Agrinex,O,NNP
505,International,O,NNP
505,Expo,O,NNP
505,2010,O,CD
505,di,O,IN
505,Jakarta,LOC,NNP
505,Convention,LOC,NNP
505,Center,LOC,NNP
505,",",O,Z
505,Jumat,TIM,NNP
505,(,TIM,Z
505,12/3/2010,TIM,CD
505,),TIM,Z
505,siang,O,NN
505,ini,O,PR
505,.,O,Z
506,"""",O,Z
506,Impian,O,NN
506,kita,O,PRP
506,sama,O,JJ
506,",",O,Z
506,tujuan,O,NN
506,kita,O,PRP
506,sama,O,JJ
506,.,O,Z
506,Tidak,O,NEG
506,ada,O,VB
506,masalah,O,NN
506,di,O,IN
506,antara,O,NN
506,kita,O,PRP
506,",",O,Z
506,tidak,O,NEG
506,ada,O,VB
506,dusta,O,NN
506,di,O,IN
506,antara,O,NN
506,kita,O,PRP
506,.,O,Z
506,Semua,O,NNP
506,untuk,O,SC
506,kepentingan,O,NN
506,rakyat,O,NN
506,dan,O,CC
506,bangsa,O,NN
506,",",O,Z
506,siapa,O,WH
506,pun,O,RP
506,itu,O,PR
506,",",O,Z
506,"""",O,Z
506,ujar,O,VB
506,Wapres,O,NNP
506,Boediono,PER,NNP
506,yang,O,SC
506,membuka,O,VB
506,pameran,O,NN
506,didampingi,O,VB
506,Ny,PER,NNP
506,Herawati,PER,NNP
506,Boediono,PER,NNP
506,.,O,Z
507,Wapres,O,NN
507,mengajak,O,VB
507,masyarakat,O,NN
507,untuk,O,SC
507,bersama,O,VB
507,pemerintah,O,NN
507,mengerahkan,O,VB
507,energi,O,NN
507,untuk,O,SC
507,mencapai,O,VB
507,tujuan,O,NN
507,yang,O,SC
507,produktif,O,JJ
507,.,O,Z
508,"""",O,Z
508,Mudah-mudahan,O,NN
508,ini,O,PR
508,menjadi,O,VB
508,tekad,O,NN
508,kita,O,PRP
508,bersama,O,VB
508,",",O,Z
508,tidak,O,NEG
508,hanya,O,RB
508,saling,O,RB
508,beradu,O,VB
508,kuat,O,JJ
508,satu,O,CD
508,sama,O,JJ
508,lain,O,JJ
508,untuk,O,SC
508,tujuan-tujuan,O,NN
508,yang,O,SC
508,bukan,O,NEG
508,kepentingan,O,NN
508,kita,O,PRP
508,bersama,O,VB
508,",",O,Z
508,"""",O,Z
508,ujarnya,O,RB
508,.,O,Z
509,Politisi,O,NNP
509,Partai,ORG,NNP
509,Golkar,ORG,NNP
509,Nurul,PER,NNP
509,Arifin,PER,NNP
509,menilai,O,VB
509,kekisruhan,O,NN
509,dalam,O,IN
509,pemerintahan,O,NN
509,Presiden,O,NNP
509,Joko,PER,NNP
509,Widodo,PER,NNP
509,(,PER,Z
509,Jokowi,PER,NNP
509,),PER,Z
509,dan,O,CC
509,Wakil,O,NNP
509,Presiden,O,NNP
509,Jusuf,PER,NNP
509,Kalla,PER,NNP
509,bukan,O,NEG
509,karena,O,SC
509,gangguan,O,NN
509,dari,O,IN
509,Koalisi,O,NNP
509,Merah,O,NNP
509,Putih,O,NNP
509,(,O,Z
509,KMP,O,NNP
509,),O,Z
509,.,O,Z
510,Nurul,PER,NNP
510,menilai,O,VB
510,kisruh,O,VB
510,di,O,IN
510,internal,O,JJ
510,pemerintahan,O,NN
510,Jokowi-Kalla,O,NNP
510,akibat,O,NN
510,koalisi,O,NN
510,mereka,O,PRP
510,sendiri,O,NN
510,",",O,Z
510,yakni,O,SC
510,Koalisi,O,NNP
510,Indonesia,O,NNP
510,Hebat,O,NNP
510,.,O,Z
511,"""",O,Z
511,Justru,O,NNP
511,kekisruhannya,O,RB
511,bukan,O,NEG
511,karena,O,SC
511,KMP,O,NNP
511,akan,O,MD
511,menjadi,O,VB
511,penghalang,O,NN
511,seperti,O,IN
511,yang,O,SC
511,dikhawatirkan,O,VB
511,masyarakat,O,NN
511,",",O,Z
511,justru,O,CC
511,KMP,O,NN
511,ini,O,PR
511,lebih,O,RB
511,firm,O,VB
511,dalam,O,IN
511,posisi,O,NN
511,saat,O,NN
511,ini,O,PR
511,ialah,O,VB
511,mendukung,O,VB
511,.,O,Z
511,Kalau,O,SC
511,mengkritik,O,NN
511,ya,O,NN
511,mengkritif,O,JJ
511,yang,O,SC
511,konstruktif,O,JJ
511,.,O,Z
511,Kami,O,PRP
511,melihat,O,VB
511,kekacauan,O,NN
511,ini,O,PR
511,dari,O,IN
511,keluarga,O,NN
511,KIH,O,NNP
511,sendiri,O,NN
511,",",O,Z
511,"""",O,Z
511,kata,O,VB
511,Nurul,PER,NNP
511,dalam,O,IN
511,diskusi,O,NN
511,evaluasi,O,NN
511,100,O,CD
511,hari,O,NN
511,pemerintahan,O,NN
511,Jokowi-Kalla,O,NNP
511,di,O,IN
511,Jakarta,LOC,NNP
511,",",O,Z
511,Senin,TIM,NNP
511,(,TIM,Z
511,26/1/2015,TIM,CD
511,),TIM,Z
511,.,O,Z
512,Menurut,O,IN
512,dia,O,PRP
512,",",O,Z
512,banyak,O,CD
512,hal,O,NN
512,yang,O,SC
512,tidak,O,NEG
512,terintegrasi,O,VB
512,dengan,O,IN
512,baik,O,JJ
512,dalam,O,IN
512,pemerintahan,O,NN
512,Jokowi-Kalla,O,NNP
512,yang,O,SC
512,berjalan,O,VB
512,selama,O,IN
512,hampir,O,RB
512,tiga,O,CD
512,bulan,O,NN
512,ini,O,PR
512,.,O,Z
513,Sebagai,O,IN
513,kepala,O,NN
513,pemerintahan,O,NN
513,",",O,Z
513,Jokowi,O,NNP
513,selaku,O,IN
513,Presiden,O,NNP
513,dinilainya,O,RB
513,belum,O,NEG
513,menjadi,O,VB
513,sosok,O,NN
513,panglima,O,NN
513,dalam,O,IN
513,pemerintahan,O,NN
513,.,O,Z
514,Seharusnya,O,RB
514,",",O,Z
514,lanjut,O,VB
514,Nurul,PER,NNP
514,",",O,Z
514,Jokowi,PER,NNP
514,memiliki,O,VB
514,kepercayaan,O,NN
514,diri,O,NN
514,tinggi,O,JJ
514,karena,O,SC
514,masyarakat,O,NN
514,mendukungnya,O,RB
514,.,O,Z
515,Namun,O,CC
515,",",O,Z
515,hal,O,NN
515,yang,O,SC
515,terjadi,O,VB
515,Jokowi,O,NNP
515,justru,O,RB
515,tampak,O,VB
515,tidak,O,NEG
515,memegang,O,VB
515,kendali,O,NN
515,karena,O,SC
515,diintervensi,O,NN
515,sana-sini,O,PR
515,.,O,Z
516,"""",O,Z
516,Saya,O,PRP
516,tidak,O,NEG
516,tahu,O,VB
516,apa,O,WH
516,yang,O,SC
516,menyebabkan,O,VB
516,beliau,O,NN
516,kurang,O,RB
516,berani,O,JJ
516,mengambil,O,VB
516,keputusan,O,NN
516,.,O,Z
516,Jadi,O,VB
516,inilah,O,NN
516,yang,O,SC
516,menjadi,O,VB
516,kisruhnya,O,NN
516,pemerintahan,O,NN
516,yang,O,SC
516,tiga,O,CD
516,bulan,O,NN
516,pertama,O,OD
516,ini,O,PR
516,",",O,Z
516,ini,O,PR
516,menurut,O,IN
516,kami,O,PRP
516,",",O,Z
516,"""",O,Z
516,ucap,O,VB
516,Nurul,PER,NNP
516,yang,O,SC
516,hadir,O,VB
516,sebagai,O,IN
516,perwakilan,O,NN
516,KMP,O,NNP
516,.,O,Z
517,Ke,O,NNP
517,depannya,O,RB
517,",",O,Z
517,Nurul,PER,NNP
517,berharap,O,VB
517,Jokowi,PER,NNP
517,bisa,O,MD
517,lebih,O,RB
517,tampil,O,JJ
517,untuk,O,SC
517,bisa,O,MD
517,mengintegrasikan,O,VB
517,pemerintahannya,O,RB
517,dengan,O,IN
517,gaya,O,NN
517,dan,O,CC
517,kemampuan,O,NN
517,dia,O,PRP
517,sendiri,O,NN
517,.,O,Z
518,Dalam,O,IN
518,acara,O,NN
518,yang,O,SC
518,sama,O,JJ
518,",",O,Z
518,politisi,O,NN
518,PDI-P,ORG,NNP
518,Effendi,PER,NNP
518,Simbolon,PER,NNP
518,membantah,O,VB
518,penilaian,O,NN
518,Nurul,PER,NNP
518,.,O,Z
519,Menurut,O,IN
519,dia,O,PRP
519,",",O,Z
519,bukan,O,NEG
519,KIH,O,NNP
519,yang,O,SC
519,mengganggu,O,VB
519,pemerintahan,O,NN
519,Jokowi,PER,NNP
519,.,O,Z
520,Effendi,PER,NNP
520,menyebut,O,VB
520,ada,O,VB
520,kelompok-kelompok,O,NN
520,kecil,O,JJ
520,di,O,IN
520,lingkungan,O,NN
520,Istana,O,NNP
520,yang,O,SC
520,dinilainya,O,RB
520,mengganggu,O,VB
520,pemerintahan,O,NN
520,.,O,Z
521,"""",O,Z
521,Oh,O,NNP
521,",",O,Z
521,ternyata,O,VB
521,ada,O,VB
521,gumpalan-gumpalan,O,NN
521,kelompok,O,NN
521,yang,O,SC
521,lingkupi,O,VB
521,dia,O,PRP
521,",",O,Z
521,ada,O,VB
521,Sudirman,PER,NNP
521,Said,PER,NNP
521,",",O,Z
521,Rini,PER,NNP
521,(,PER,Z
521,Soemarno,PER,NNP
521,),PER,Z
521,",",O,Z
521,Sofyan,PER,NNP
521,Djalil,PER,NNP
521,",",O,Z
521,kok,O,NN
521,bisa-bisanya,O,RB
521,tangani,O,VB
521,ekonomi?,O,NNP
521,Sekolah,O,NNP
521,dimana,O,NNP
521,nih?,O,NNP
521,Nah,O,NNP
521,yang,O,SC
521,begini-begini,O,PR
521,akhirnya,O,RB
521,mengganggu,O,VB
521,pemerintahan,O,NN
521,itu,O,PR
521,",",O,Z
521,berdampak,O,VB
521,pada,O,IN
521,kebijakan,O,NN
521,turunannya,O,RB
521,",",O,Z
521,"""",O,Z
521,tutur,O,VB
521,Effendi,PER,NNP
521,.,O,Z
522,Ia,O,PRP
522,bahkan,O,RB
522,menuduh,O,VB
522,Rini,PER,NNP
522,dan,O,CC
522,Sekretaris,O,NNP
522,Kabinet,O,NNP
522,Andi,PER,NNP
522,Widjajanto,PER,NNP
522,sebagai,O,IN
522,pengkhianat,O,NN
522,di,O,IN
522,pemerintahan,O,NN
522,Jokowi,PER,NNP
522,.,O,Z
523,"""",O,Z
523,Begitu,O,SC
523,kampanye,O,NN
523,",",O,Z
523,Rini,PER,NNP
523,nempel,O,NN
523,banget,O,NN
523,dengan,O,IN
523,Megawati,PER,NNP
523,",",O,Z
523,eh,O,NN
523,ternyata,O,VB
523,pecah,O,NN
523,kongsi,O,NN
523,",",O,Z
523,pengkhianat,O,NN
523,.,O,Z
523,Sama,O,NNP
523,dengan,O,IN
523,yang,O,SC
523,namanya,O,RB
523,di,O,IN
523,pojok,O,NN
523,ini,O,PR
523,(,O,Z
523,Andi,PER,NNP
523,),O,Z
523,",",O,Z
523,enggak,O,RB
523,tahu,O,VB
523,diri,O,NN
523,",",O,Z
523,pengkhianat,O,NN
523,",",O,Z
523,anak,O,NN
523,baru,O,JJ
523,kemarin,O,NN
523,kok,O,NN
523,bisa,O,MD
523,atur-atur,O,VB
523,republik,O,NN
523,ini?,O,NN
523,"""",O,Z
523,sambung,O,VB
523,dia,O,PRP
523,.,O,Z
524,Ketua,O,NNP
524,Dewan,O,NNP
524,Pimpinan,O,NNP
524,Pusat,O,NNP
524,Partai,ORG,NNP
524,Demokrat,ORG,NNP
524,",",O,Z
524,Achsanul,PER,NNP
524,Qosasi,PER,NNP
524,",",O,Z
524,menilai,O,VB
524,para,O,DT
524,ketua,O,NN
524,Dewan,ORG,NNP
524,Pimpinan,ORG,NNP
524,Daerah,ORG,NNP
524,Demokrat,ORG,NNP
524,terlalu,O,RB
524,bersemangat,O,VB
524,saat,O,NN
524,mencalonkan,O,VB
524,Presiden,O,NNP
524,Susilo,PER,NNP
524,Bambang,PER,NNP
524,Yudhoyono,PER,NNP
524,sebagai,O,IN
524,ketua,O,NN
524,umum,O,JJ
524,partai,O,NN
524,itu,O,PR
524,.,O,Z
525,Jika,O,SC
525,menjadi,O,VB
525,ketua,O,NN
525,umum,O,JJ
525,",",O,Z
525,menurut,O,IN
525,Achsanul,PER,NNP
525,",",O,Z
525,SBY,PER,NNP
525,akan,O,MD
525,langsung,O,RB
525,berhadapan,O,VB
525,dengan,O,IN
525,lawan,O,NN
525,politik,O,NN
525,.,O,Z
526,"""",O,Z
526,Kami,O,PRP
526,tidak,O,NEG
526,ingin,O,RB
526,SBY,PER,NNP
526,bersentuhan,O,NN
526,dengan,O,IN
526,lawan,O,NN
526,politik,O,NN
526,",",O,Z
526,"""",O,Z
526,kata,O,VB
526,dia,O,PRP
526,saat,O,NN
526,ditemui,O,VB
526,di,O,IN
526,kompleks,O,NN
526,parlemen,O,NN
526,",",O,Z
526,Senayan,LOC,NNP
526,",",O,Z
526,Senin,TIM,NNP
526,",",TIM,Z
526,25,TIM,CD
526,Maret,TIM,NNP
526,2013,TIM,CD
526,.,O,Z
527,Dia,O,PRP
527,mencontohkan,O,VB
527,ketua,O,NN
527,umum,O,JJ
527,partai,O,NN
527,politik,O,NN
527,lain,O,JJ
527,yang,O,SC
527,kerap,O,VB
527,diserang,O,VB
527,oleh,O,IN
527,media,O,NN
527,massa,O,NN
527,.,O,Z
528,Padahal,O,CC
528,",",O,Z
528,Achsanul,PER,NNP
528,menuturkan,O,VB
528,",",O,Z
528,jabatan,O,NN
528,SBY,PER,NNP
528,saat,O,NN
528,ini,O,PR
528,adalah,O,VB
528,presiden,O,NN
528,yang,O,SC
528,bernilai,O,VB
528,jauh,O,JJ
528,lebih,O,RB
528,tinggi,O,JJ
528,dibandingkan,O,VB
528,dengan,O,IN
528,ketua,O,NN
528,umum,O,JJ
