0,1,2,postag
57,Luhut,PER,NNP
57,Pandjaitan,PER,NNP
57,di,O,IN
57,Kemenko,ORG,NNP
57,Polhukam,ORG,NNP
57,",",O,Z
57,Jakarta,LOC,NNP
57,",",O,Z
57,Kamis,TIM,NNP
57,(,TIM,Z
57,24/3/2016,TIM,CD
57,),TIM,Z
57,",",O,Z
57,hadir,O,VB
57,antara,O,IN
57,lain,O,JJ
57,Menhub,O,NNP
57,Ignasius,PER,NNP
57,Jonan,PER,NNP
57,",",O,Z
57,Menkominfo,O,NNP
57,Rudiantara,PER,NNP
57,",",O,Z
57,CEO,O,NNP
57,Go-Jek,ORG,NNP
57,Nadiem,PER,NNP
57,Makarim,PER,NNP
57,",",O,Z
57,Direktur,O,NNP
57,Blue,ORG,NNP
57,Bird,ORG,NNP
57,Adrianto,PER,NNP
57,Djoko,PER,NNP
57,Soetono,PER,NNP
57,yang,O,SC
57,juga,O,RB
57,Ketum,O,NNP
57,DPP,O,NNP
57,Organda,ORG,NNP
57,.,O,Z
58,"""",O,Z
58,Saya,O,PRP
58,pertama,O,OD
58,kali,O,NND
58,mengenal,O,NN
58,masyarakat,O,NN
58,dan,O,CC
58,keindahan,O,NN
58,Asia,LOC,NNP
58,Tenggara,LOC,NNP
58,sebagai,O,IN
58,anak,O,NN
58,kecil,O,JJ
58,",",O,Z
58,waktu,O,NN
58,saya,O,PRP
58,tinggal,O,VB
58,di,O,IN
58,Indonesia,LOC,NNP
58,beberapa,O,CD
58,tahun,O,NN
58,dengan,O,IN
58,ibu,O,NN
58,saya,O,PRP
58,",",O,Z
58,"""",O,Z
58,kata,O,VB
58,Presiden,O,NNP
58,Obama,PER,NNP
58,.,O,Z
59,Sudah,O,MD
59,ketemu,O,VB
59,jalan,O,NN
59,keluar,O,VB
59,terbaik,O,JJ
59,",",O,Z
59,dan,O,CC
59,sudah,O,MD
59,disepakati,O,VB
59,oleh,O,IN
59,semua,O,CD
59,pihak,O,NN
59,",",O,Z
59,"""",O,Z
59,jelas,O,VB
59,Luhut,PER,NN
59,.,O,Z
60,Hal,O,NN
60,itu,O,PR
60,disampaikan,O,VB
60,Obama,PER,NNP
60,ketika,O,SC
60,memberikan,O,VB
60,sambutan,O,NN
60,dalam,O,IN
60,Konferensi,O,NNP
60,Tingkat,O,NNP
60,Tinggi,O,NNP
60,(,O,Z
60,KTT,O,NNP
60,),O,Z
60,AS,LOC,NNP
60,-,O,NNP
60,ASEAN,ORG,NNP
60,di,O,IN
60,Sunnylands,LOC,NNP
60,",",O,Z
60,California,LOC,NNP
60,",",O,Z
60,Selasa,TIM,NNP
60,(,TIM,Z
60,16/2/2016,TIM,CD
60,),TIM,Z
60,pagi,O,NN
60,WIB,O,NN
60,.,O,Z
61,Saya,O,PRP
61,sebagai,O,IN
61,Menko,O,NNP
61,Polhukam,O,NNP
61,mengimbau,O,VB
61,kita,O,PRP
61,kalau,O,SC
61,ada,O,VB
61,masalah,O,NN
61,gunakan,O,VB
61,hak,O,NN
61,konsitusinya,O,RB
61,",",O,Z
61,entah,O,NN
61,itu,O,PR
61,demonstrasi,O,NN
61,atau,O,CC
61,apa,O,WH
61,dengan,O,SC
61,baik,O,JJ
61,atau,O,CC
61,rusuh,O,NN
61,.,O,Z
62,Menurut,O,IN
62,Jonan,PER,NN
62,",",O,Z
62,pemerintah,O,NN
62,mendorong,O,VB
62,pelayanan,O,NN
62,transportasi,O,NN
62,publik,O,NN
62,yang,O,SC
62,lebih,O,RB
62,baik,O,JJ
62,dan,O,CC
62,lebih,O,RB
62,efisien,O,JJ
62,.,O,Z
63,"""",O,Z
63,Ini,O,PR
63,pertama,O,OD
63,kali,O,NND
63,AS,LOC,NNP
63,menjadi,O,VB
63,tuan,O,NN
63,rumah,O,NN
63,untuk,O,SC
63,AS,LOC,NNP
63,-,O,NNP
63,ASEAN,ORG,NNP
63,dan,O,CC
63,ini,O,PR
63,mencerminkan,O,VB
63,komitmen,O,NN
63,pribadi,O,NN
63,saya,O,PRP
63,",",O,Z
63,komitmen,O,NN
63,AS,LOC,NNP
63,terhadap,O,IN
63,masing-masing,O,CD
63,negara,O,NN
63,dan,O,CC
63,kepada,O,IN
63,masyarakat,O,NN
63,ASEAN,ORG,NNP
63,",",O,Z
63,"""",O,Z
63,kata,O,VB
63,Obama,PER,NNP
63,.,O,Z
64,Tak,O,NEG
64,lupa,O,VB
64,Obama,O,NNP
64,pun,O,RP
64,mengucapkan,O,VB
64,terima,O,CD
64,kasih,O,NN
64,kepada,O,IN
64,Sekretaris,O,NNP
64,Jenderal,O,NNP
64,ASEAN,O,NNP
64,dari,O,IN
64,Laos,O,NNP
64,",",O,Z
64,Le,O,NNP
64,Luong,O,NNP
64,Minh,O,NNP
64,.,O,Z
65,Ketiga,O,OD
65,",",O,Z
65,sarana,O,NN
65,transportasinya,O,RB
65,harus,O,MD
65,mengikuti,O,VB
65,ketentuan,O,NN
65,UU,O,NNP
65,Lalu,O,NNP
65,Lintas,O,NNP
65,Angkutan,O,NNP
65,Jalan,O,NNP
65,",",O,Z
65,"""",O,Z
65,jelas,O,VB
65,Jonan,PER,NN
65,.,O,Z
66,Kemudian,O,CC
66,perusahaan,O,NN
66,aplikasi,O,NN
66,mesti,O,MD
66,berbadan,O,VB
66,hukum,O,NN
66,",",O,Z
66,berbentuk,O,VB
66,yayasan,O,NN
66,",",O,Z
66,koperasi,O,NN
66,",",O,Z
66,atau,O,CC
66,perseroan,O,NN
66,terbatas,O,NN
66,",",O,Z
66,BUMD,ORG,NNP
66,",",O,Z
66,BUMN,ORG,NN
66,",",O,Z
66,dan,O,CC
66,yang,O,SC
66,lainnya,O,RB
66,.,O,Z
67,"""",O,Z
67,Harus,O,NNP
67,terdaftar,O,VB
67,",",O,Z
67,ini,O,PR
67,bukan,O,NEG
67,terdaftar,O,VB
67,di,O,IN
67,Kemenhub,ORG,NNP
67,karena,O,SC
67,karena,O,SC
67,telah,O,MD
67,dilimpahkan,O,VB
67,ke,O,IN
67,masing-masing,O,CD
67,daerah,O,NN
67,.,O,Z
68,Kalau,O,SC
68,ada,O,VB
68,Grab,ORG,NNP
68,dan,O,CC
68,Uber,ORG,NNP
68,ini,O,PR
68,perusahaan,O,NN
68,aplikasi,O,NN
68,",",O,Z
68,ini,O,PR
68,tidak,O,NEG
68,masalah,O,NN
68,",",O,Z
68,bagus-bagus,O,RB
68,saja,O,RB
68,",",O,Z
68,"""",O,Z
68,tutup,O,VB
68,Jonan,PER,NN
68,.,O,Z
69,Menteri,O,NNP
69,Perhubungan,O,NNP
69,Ignasius,PER,NNP
69,Jonan,PER,NNP
69,dan,O,CC
69,Menkominfo,O,NNP
69,Rudiantara,PER,NNP
69,mendatangi,O,VB
69,kantor,O,NN
69,Menko,O,NNP
69,Polhukam,O,NNP
69,Luhut,PER,NNP
69,B,PER,NNP
69,Pandjaitan,PER,NNP
69,.,O,Z
70,Maksud,O,NN
70,kedatangan,O,NN
70,kedua,O,CD
70,menteri,O,NN
70,tersebut,O,PR
70,untuk,O,SC
70,melanjutkan,O,VB
70,rapat,O,NN
70,terkait,O,VB
70,taksi,O,NN
70,aplikasi,O,NN
70,yang,O,SC
70,telah,O,MD
70,digelar,O,VB
70,dua,O,CD
70,hari,O,NN
70,belakangan,O,NN
70,.,O,Z
71,Mengenakan,O,VB
71,mobil,O,NN
71,dinas,O,NN
71,Toyota,ORG,NNP
71,Crown,O,NNP
71,RI,LOC,NNP
71,36,O,CD
71,",",O,Z
71,Jonan,PER,NNP
71,tiba,O,VB
71,di,O,IN
71,kantor,O,NN
71,Kemenkopolhukam,ORG,NNP
71,",",O,Z
71,Jl,LOC,NNP
71,Medan,LOC,NNP
71,Merdeka,LOC,NNP
71,Barat,LOC,NNP
71,",",O,Z
71,Jakarta,LOC,NNP
71,Pusat,LOC,NNP
71,",",O,Z
71,sekitar,O,IN
71,pukul,O,NN
71,11.45,TIM,CD
71,WIB,TIM,NN
71,.,O,Z
72,Hampir,O,RB
72,bersamaan,O,VB
72,dengan,O,IN
72,Jonan,PER,NN
72,",",O,Z
72,Rudiantara,PER,NNP
72,datang,O,VB
72,dengan,O,IN
72,mobil,O,NN
72,dinas,O,NN
72,B,O,NN
72,1252,O,CD
72,RFS,O,NNP
72,.,O,Z
73,Selain,O,IN
73,kedua,O,CD
73,menteri,O,NN
73,tersebut,O,PR
73,",",O,Z
73,ada,O,VB
73,pula,O,RB
73,perwakilan,O,NN
73,Uber,ORG,NNP
73,",",O,Z
73,Grab,ORG,NNP
73,Car,ORG,NNP
73,",",O,Z
73,dan,O,CC
73,Gojek,ORG,NN
73,.,O,Z
74,Kehadiran,O,NN
74,taksi,O,NN
74,berbasis,O,VB
74,aplikasi,O,NN
74,menuai,O,JJ
74,polemik,O,JJ
74,karena,O,SC
74,dianggap,O,VB
74,illegal,O,JJ
74,",",O,Z
74,hingga,O,SC
74,terjadi,O,VB
74,demonstrasi,O,NN
74,besar,O,JJ
74,di,O,IN
74,Jakarta,LOC,NNP
74,.,O,Z
75,Juru,O,NNP
75,bicara,O,NNP
75,Presiden,O,NNP
75,",",O,Z
75,Johan,PER,NNP
75,Budi,PER,NNP
75,menegaskan,O,VB
75,bahwa,O,SC
75,Presiden,O,NNP
75,Joko,PER,NNP
75,Widodo,PER,NNP
75,menginginkan,O,VB
75,keduanya,O,CD
75,diakomodir,O,NN
75,.,O,Z
76,Indonesia,LOC,NNP
76,mengubah,O,VB
76,skuat,O,VB
76,menuju,O,VB
76,Piala,O,NNP
76,Uber,O,NNP
76,2016,O,CD
76,di,O,IN
76,Kunshan,LOC,NN
76,",",O,Z
76,China,LOC,NNP
76,pada,O,IN
76,15-2,TIM,CD
76,Mei,TIM,NNP
76,ini,O,PR
76,.,O,Z
77,Johan,PER,NN
77,menyebut,O,VB
77,",",O,Z
77,salah,O,JJ
77,satu,O,CD
77,upaya,O,NN
77,mengakomdir,O,NN
77,itu,O,PR
77,misal,O,NN
77,dengan,O,SC
77,meminta,O,VB
77,taksi,O,NN
77,online,O,FW
77,yaitu,O,SC
77,Grab,ORG,NNP
77,Taksi,ORG,NNP
77,dan,O,CC
77,Uber,ORG,NNP
77,untuk,O,SC
77,memenuhi,O,VB
77,sejumlah,O,CD
77,syarat,O,NN
77,yang,O,SC
77,diharuskan,O,VB
77,Undang-undang,O,NNP
77,.,O,Z
78,Sebelumnya,O,SC
78,",",O,Z
78,Menhub,O,NNP
78,Ignasius,PER,NNP
78,Jonan,PER,NNP
78,juga,O,RB
78,menerangkan,O,VB
78,persoalan,O,NN
78,sebenarnya,O,RB
78,bukan,O,NEG
78,pada,O,IN
78,penenerapan,O,NN
78,aplikasi,O,NN
78,atau,O,CC
78,tidak,O,NEG
78,",",O,Z
78,tapi,O,CC
78,sarana,O,NN
78,transportasi,O,NN
78,yang,O,SC
78,digunakan,O,VB
78,.,O,Z
79,Jonan,PER,NN
79,menyebut,O,VB
79,Uber,ORG,NNP
79,dan,O,CC
79,Grab,ORG,NNP
79,illegal,O,VB
79,karena,O,SC
79,angkutannya,O,RB
79,tidak,O,NEG
79,terdaftar,O,VB
79,.,O,Z
80,Nitya,PER,NNP
80,dibekap,O,VB
80,cedera,O,JJ
80,lutut,O,VB
80,usai,O,SC
80,laga,O,NN
80,fantastis,O,JJ
80,berdurasi,O,NN
80,161,O,CD
80,menit,O,NN
80,pada,O,IN
80,babak,O,NN
80,semifinal,O,JJ
80,Kejuaraan,O,NNP
80,Bulutangkis,O,NNP
80,Asia,LOC,NNP
80,2016,O,CD
80,yang,O,SC
80,ditutup,O,VB
80,akhir,O,NN
80,pekan,O,NN
80,lalu,O,CC
80,.,O,Z
81,Kabar,O,NN
81,bahwa,O,SC
81,Presiden,O,NNP
81,Joko,PER,NNP
81,Widodo,PER,NNP
81,(,O,Z
81,Jokowi,PER,NNP
81,),O,Z
81,bakal,O,MD
81,kembali,O,VB
81,merombak,O,VB
81,susunan,O,NN
81,kabinetnya,O,RB
81,kembali,O,VB
81,berhembus,O,NN
81,.,O,Z
82,Sejumlah,O,CD
82,partai,O,NN
82,politik,O,NN
82,dan,O,CC
82,politisi,O,NN
82,di,O,IN
82,Dewan,ORG,NNP
82,Perwakilan,ORG,NNP
82,Rakyat,ORG,NNP
82,",",O,Z
82,misalnya,O,RB
82,",",O,Z
82,memberikan,O,VB
82,saran,O,NN
82,agar,O,SC
82,beberapa,O,CD
82,menteri,O,NN
82,digeser,O,NN
82,.,O,Z
83,Politisi,O,NNP
83,Partai,ORG,NNP
83,Golongan,ORG,NNP
83,Karya,ORG,NNP
83,yang,O,SC
83,juga,O,RB
83,Ketua,O,NNP
83,DPR,ORG,NNP
83,Ade,PER,NNP
83,Komarudin,PER,NNP
83,mengatakan,O,VB
83,bahwa,O,SC
83,reshuffle,O,FW
83,kabinet,O,NN
83,adalah,O,VB
83,hak,O,NN
83,prerogatif,O,JJ
83,Presiden,O,NNP
83,.,O,Z
84,"""",O,Z
84,Sekali,O,NNP
84,lagi,O,RB
84,persoalan,O,NN
84,reshuffle,O,FW
84,bukan,O,NEG
84,ranah,O,VB
84,DPR,ORG,NNP
84,",",O,Z
84,itu,O,PR
84,hak,O,NN
84,prerogatif,O,JJ
84,presiden,O,NN
84,buat,O,JJ
84,apa,O,WH
84,kita,O,PRP
84,turut,O,VB
84,campur,O,NN
84,",",O,Z
84,"""",O,Z
84,kata,O,VB
84,pria,O,NN
84,yang,O,SC
84,akrab,O,VB
84,disapa,O,CD
84,Akom,PER,NN
84,itu,O,PR
84,di,O,IN
84,Kompleks,LOC,NNP
84,Parlemen,LOC,NNP
84,",",O,Z
84,Senayan,LOC,NNP
84,",",O,Z
84,Jakarta,LOC,NNP
84,Pusat,LOC,NNP
84,",",O,Z
84,Kamis,TIM,NNP
84,(,TIM,Z
84,24/3/2016,TIM,CD
84,),TIM,Z
84,.,O,Z
85,Presiden,O,NN
85,",",O,Z
85,kata,O,VB
85,Akom,PER,NNP
85,",",O,Z
85,tentu,O,RB
85,memiliki,O,VB
85,pertimbangan,O,NN
85,sendiri,O,NN
85,saat,O,NN
85,akan,O,MD
85,merombak,O,VB
85,susunan,O,NN
85,kabinet,O,NN
85,.,O,Z
86,Akom,PER,NNP
86,yang,O,SC
86,akan,O,MD
86,maju,O,VB
86,sebagai,O,IN
86,calon,O,NN
86,ketua,O,NN
86,umum,O,JJ
86,Golkar,ORG,NN
86,itu,O,PR
86,juga,O,RB
86,tak,O,NEG
86,mau,O,MD
86,berspekulasi,O,VB
86,bahwa,O,SC
86,Presiden,O,NNP
86,akan,O,MD
86,merombak,O,VB
86,susunan,O,NN
86,kabinetnya,O,NN
86,usai,O,SC
86,munas,O,VB
86,partai,O,NN
86,berlambang,O,NN
86,pohon,O,NN
86,beringin,O,NN
86,itu,O,PR
86,.,O,Z
87,Munas,O,NNP
87,Golkar,ORG,NNP
87,nantinya,O,RB
87,tak,O,NEG
87,hanya,O,RB
87,menyatukan,O,VB
87,antara,O,IN
87,kubu,O,NN
87,Agung,PER,NNP
87,Laksono,PER,NNP
87,dan,O,CC
87,Aburizal,PER,NNP
87,Bakrie,PER,NNP
87,(,O,Z
87,Ical,PER,NN
87,),O,Z
87,",",O,Z
87,namun,O,CC
87,juga,O,RB
87,menyatakan,O,VB
87,sikap,O,NN
87,mendukung,O,VB
87,pemerintahan,O,NN
87,Jokowi,PER,NNP
87,-,O,NNP
87,Jusuf,PER,NNP
87,Kalla,PER,NNP
87,.,O,Z
88,"""",O,Z
88,Presiden,O,NNP
88,tentu,O,RB
88,punya,O,VB
88,pertimbangan,O,NN
88,yang,O,SC
88,matang,O,VB
88,untuk,O,IN
88,mereshuffle,O,FW
88,",",O,Z
88,beliau,O,SC
88,punya,O,VB
88,kewenangan,O,NN
88,jadi,O,VB
88,semuanya,O,RB
88,kita,O,PRP
88,serahkan,O,VB
88,kepada,O,IN
88,beliau,O,NN
88,yang,O,SC
88,punya,O,VB
88,hak,O,NN
88,prerogatif,O,JJ
88,",",O,Z
88,"""",O,Z
88,kata,O,VB
88,Akom,PER,NNP
88,.,O,Z
89,Saat,O,NN
89,ini,O,PR
89,Golkar,ORG,NNP
89,sedang,O,MD
89,menuntaskan,O,VB
89,merger,O,NN
89,kepengurusan,O,NN
89,Munas,O,NNP
89,Ancol,LOC,NNP
89,dan,O,CC
89,Munas,O,NNP
89,Bali,LOC,NNP
89,.,O,Z
90,"""",O,Z
90,Lutut,O,NNP
90,Nitya,PER,NNP
90,agak,O,RB
90,bengkak,O,VB
90,",",O,Z
90,jadi,O,VB
90,disarankan,O,VB
90,untuk,O,SC
90,beristirahat,O,VB
90,dan,O,CC
90,memulihkan,O,VB
90,kondisi,O,NN
90,",",O,Z
90,"""",O,Z
90,ujar,O,VB
90,Rexy,PER,NNP
90,Mainaky,PER,NNP
90,",",O,Z
90,kepala,O,NN
90,bidang,O,NN
90,Pembinaan,O,NN
90,dan,O,CC
90,Prestasi,O,NNP
90,PBSI,ORG,NNP
90,yang,O,SC
90,juga,O,RB
90,menjadi,O,VB
90,manajer,O,NN
90,Indonesia,LOC,NNP
90,ke,O,IN
90,Kunshan,LOC,NN
90,.,O,Z
91,PDIP,ORG,NN
91,sebelumnya,O,SC
91,mengirim,O,VB
91,sinyal,O,NN
91,kuat,O,JJ
91,menginginkan,O,VB
91,sejumlah,O,CD
91,kursi,O,NN
91,menteri,O,NN
91,digeser,O,NN
91,.,O,Z
92,Ketua,O,NNP
92,DPP,O,NNP
92,PDIP,ORG,NNP
92,Hendrawan,PER,NNP
92,Supratikno,PER,NNP
92,dengan,O,IN
92,gamblang,O,NN
92,menyoroti,O,VB
92,kinerja,O,NN
92,Menteri,O,NNP
92,BUMN,ORG,NNP
92,Rini,PER,NNP
92,Soemarno,PER,NNP
92,.,O,Z
93,Dalam,O,IN
93,kunjungan,O,NN
93,ke,O,IN
93,Amerika,LOC,NNP
93,Serikat,LOC,NNP
93,",",O,Z
93,Presiden,O,NNP
93,RI,LOC,NNP
93,Joko,PER,NNP
93,Widodo,PER,NNP
93,menyempatkan,O,VB
93,diri,O,NN
93,bertandang,O,NN
93,ke,O,IN
93,markas,O,NN
93,Facebook,ORG,NNP
93,di,O,IN
93,kawasan,O,NN
93,Silicon,LOC,NNP
93,Valley,LOC,NNP
93,.,O,Z
94,Menteri,O,NNP
94,Rini,PER,NNP
94,ini,O,PR
94,menimbulkan,O,VB
94,pro,O,JJ
94,dan,O,CC
94,kontra,O,VB
94,yang,O,SC
94,luas,O,JJ
94,",",O,Z
94,"""",O,Z
94,kata,O,VB
94,Hendrawan,PER,NN
94,saat,O,NN
94,dihubungi,O,VB
94,",",O,Z
94,Senin,TIM,NNP
94,(,TIM,Z
94,21/3/2016,TIM,CD
94,),TIM,Z
94,kemarin,O,NN
94,.,O,Z
95,PDIP,ORG,NN
95,ternyata,O,VB
95,juga,O,RB
95,sudah,O,MD
95,punya,O,VB
95,catatan,O,NN
95,evaluasi,O,NN
95,menyeluruh,O,VB
95,soal,O,NN
95,kinerja,O,NN
95,menteri,O,NN
95,.,O,Z
96,Hendrawan,PER,NN
96,kemudian,O,CC
96,menyebut,O,VB
96,empat,O,CD
96,nama,O,NN
96,menteri,O,NN
96,yang,O,SC
96,posisinya,O,RB
96,dirasa,O,VB
96,kurang,O,RB
96,tepat,O,JJ
96,.,O,Z
97,Agenda,O,NNP
97,utamanya,O,RB
97,ialah,O,VB
97,mendiskusikan,O,VB
97,kerja,O,NN
97,sama,O,JJ
97,antara,O,IN
97,Indonesia,LOC,NNP
97,dan,O,CC
97,perusahaan,O,NN
97,jejaring,O,NN
97,sosial,O,JJ
97,tersebut,O,PR
97,di,O,IN
97,sektor,O,NN
97,konektivitas,O,NN
97,internet,O,NN
97,.,O,Z
98,Ya,O,NNP
98,",",O,Z
98,kami,O,PRP
98,hargai,O,VB
98,karena,O,SC
98,itu,O,PR
98,prerogatif,O,JJ
98,Jokowi,PER,NNP
98,sebagai,O,IN
98,Presiden,O,NNP
98,",",O,Z
98,"""",O,Z
98,sebutnya,O,RB
98,.,O,Z
99,Sejumlah,O,CD
99,anggota,O,NN
99,Fraksi,O,NNP
99,PDIP,ORG,NNP
99,dari,O,IN
99,lintas,O,NN
99,komisi,O,NN
99,ikut,O,VB
99,memberikan,O,VB
99,pandangan,O,NN
99,terkait,O,VB
99,persoalan,O,NN
99,transportasi,O,NN
99,berbasis,O,VB
99,aplikasi,O,NN
99,online,O,FW
99,.,O,Z
100,Menteri,O,NNP
100,Perhubungan,O,NNP
100,Ignasius,PER,NNP
100,Jonan,PER,NNP
100,dituding,O,VB
100,sebagai,O,IN
100,sosok,O,NN
100,yang,O,SC
100,bertanggung,O,VB
100,jawab,O,VB
100,dalam,O,IN
100,masalah,O,NN
100,demo,O,NN
100,sopir,O,NN
100,angkutan,O,NN
100,yang,O,SC
100,berujung,O,VB
100,ricuh,O,VB
100,.,O,Z
101,Kritikan,O,VB
101,diawali,O,VB
101,Adian,PER,NNP
101,Napitupulu,PER,NNP
101,yang,O,SC
101,menyebut,O,VB
101,Jonan,PER,NN
101,tak,O,NEG
101,konsisten,O,JJ
101,dan,O,CC
101,tak,O,NEG
101,bisa,O,MD
101,menciptakan,O,VB
101,keteduhan,O,NN
101,.,O,Z
102,"""",O,Z
102,Peristiwa,O,NN
102,kemarin,O,NN
102,itu,O,PR
102,jadi,O,VB
102,rangkaian,O,NN
102,pernyataan,O,NN
102,Jonan,PER,NN
102,yang,O,SC
102,tidak,O,NEG
102,konsisten,O,JJ
102,.,O,Z
103,Kalau,O,SC
103,dia,O,PRP
103,tak,O,NEG
103,bisa,O,MD
103,",",O,Z
103,harus,O,MD
103,dievaluasi,O,VB
103,",",O,Z
103,mundur,O,VB
103,saja,O,RB
103,dari,O,IN
103,menteri,O,NN
103,",",O,Z
103,karena,O,SC
103,tidak,O,NEG
103,mampu,O,JJ
103,menciptakan,O,VB
103,keteduhan,O,NN
103,",",O,Z
103,"""",O,Z
103,ujar,O,VB
103,Adian,PER,NNP
103,dalam,O,IN
103,konferensi,O,NN
103,pers,O,NN
103,di,O,IN
103,ruang,O,NN
103,Fraksi,O,NNP
103,PDIP,ORG,NNP
103,",",O,Z
103,Nusantara,O,NNP
103,I,O,NNP
103,",",O,Z
103,gedung,LOC,NN
103,DPR,LOC,NNP
103,",",O,Z
103,Senayan,LOC,NNP
103,",",O,Z
103,Jakarta,LOC,NNP
103,",",O,Z
103,Rabu,TIM,NNP
103,(,TIM,Z
103,23/3/2016,TIM,CD
103,),TIM,Z
103,.,O,Z
104,Konferensi,O,NN
104,pers,O,NN
104,ini,O,PR
104,juga,O,RB
104,dihadiri,O,VB
104,oleh,O,IN
104,anggota,O,NN
104,Komisi,O,NNP
104,VII,O,NNP
104,DPR,ORG,NNP
104,dari,O,IN
104,PDIP,ORG,NNP
104,Nazaarudin,PER,NNP
104,Kiemas,PER,NNP
104,",",O,Z
104,anggota,O,NN
104,Komisi,O,NNP
104,II,O,NNP
104,DPR,ORG,NNP
104,dari,O,IN
104,PDIP,ORG,NNP
104,Diah,PER,NNP
104,Pitaloka,PER,NNP
104,",",O,Z
104,dan,O,CC
104,anggota,O,NN
104,Komisi,O,NNP
104,V,O,NNP
104,DPR,ORG,NNP
104,dari,O,IN
104,PDIP,ORG,NNP
104,Sadarestuwati,PER,NNP
104,.,O,Z
105,Terkait,O,VB
105,persoalan,O,NN
105,ini,O,PR
105,",",O,Z
105,ia,O,PRP
105,meminta,O,VB
105,agar,O,SC
105,Jonan,PER,NN
105,lebih,O,RB
105,tanggap,O,VB
105,melihat,O,VB
105,pilihan,O,NN
105,masyarakat,O,NN
105,akan,O,MD
105,transportasi,O,VB
105,aplikasi,O,NN
105,online,O,FW
105,.,O,Z
106,Bila,O,SC
106,ada,O,VB
106,usulan,O,NN
106,atau,O,CC
106,saran,O,NN
106,",",O,Z
106,maka,O,SC
106,sebaiknya,O,VB
106,Jonan,PER,NN
106,membicarakan,O,VB
106,di,O,IN
106,forum,O,NN
106,rapat,O,NN
106,kabinet,O,NN
106,.,O,Z
107,Saya,O,PRP
107,rasa,O,NN
107,masih,O,MD
107,banyak,O,CD
107,putra,O,NN
107,bangsa,O,NN
107,yang,O,SC
107,bisa,O,MD
107,gantikan,O,VB
107,dia,O,PRP
107,",",O,Z
107,"""",O,Z
107,tutur,O,VB
107,anggota,O,NN
107,Komisi,O,NNP
107,VII,O,NNP
107,DPR,ORG,NNP
107,itu,O,PR
107,.,O,Z
108,Anggota,O,NN
108,Fraksi,O,NNP
108,PDIP,ORG,NNP
108,lain,O,JJ
108,",",O,Z
108,Sadar,PER,NNP
108,Restuwati,PER,NNP
108,",",O,Z
108,menekankan,O,VB
108,pemerintah,O,NN
108,harus,O,MD
108,mendorong,O,VB
108,revisi,O,NN
108,Undang-Undang,O,NNP
108,Nomor,O,NNP
108,22,O,CD
108,Tahun,O,NN
108,2009,O,CD
108,tentang,O,IN
108,Lalu,O,NNP
108,Lintas,O,NNP
108,dan,O,CC
108,Angkutan,O,NNP
108,Jalan,O,NNP
108,(,O,Z
108,LLAJ,O,NNP
108,),O,Z
108,.,O,Z
109,Kebutuhan,O,NN
109,masyarakat,O,NN
109,akan,O,MD
109,transportasi,O,VB
109,online,O,FW
109,harus,O,MD
109,diakomodasi,O,VB
109,dalam,O,IN
109,revisi,O,NN
109,undang-undang,O,NN
109,ini,O,PR
109,.,O,Z
110,Presiden,O,NNP
110,Joko,PER,NNP
110,Widodo,PER,NNP
110,meresmikan,O,VB
110,Bandar,LOC,NNP
110,Udara,LOC,NNP
110,Internasional,LOC,NNP
110,Juwata,LOC,NNP
110,",",O,Z
110,Tarakan,LOC,VB
110,",",O,Z
110,Kalimantan,LOC,NNP
110,Utara,LOC,NNP
110,.,O,Z
111,Bandara,O,NN
111,yang,O,SC
111,sudah,O,MD
111,ada,O,VB
111,sejak,O,IN
111,zaman,O,NN
111,penjajahan,O,NN
111,Belanda,LOC,NNP
111,kini,O,NN
111,dijadikan,O,VB
111,sebagai,O,IN
111,bandara,O,NN
111,internasional,O,JJ
111,.,O,Z
112,Jokowi,PER,NNP
112,tiba,O,VB
112,di,O,IN
112,Bandara,LOC,NNP
112,Internasional,LOC,NNP
112,Juwata,LOC,NNP
112,",",O,Z
112,Tarakan,LOC,VB
112,",",O,Z
112,Kalimantan,LOC,NNP
112,Utara,LOC,NNP
112,sekitar,O,IN
112,pukul,O,NN
112,16.00,TIM,CD
112,WITA,TIM,NNP
112,",",O,Z
112,Rabu,TIM,NNP
112,(,TIM,Z
112,23/3/2016,TIM,CD
112,),TIM,Z
112,",",O,Z
112,setelah,O,SC
112,bertolak,O,VB
112,dari,O,IN
112,Bandara,LOC,NNP
112,Soepadio,LOC,NNP
112,",",O,Z
112,Pontianak,LOC,NN
112,",",O,Z
112,Kalimantan,LOC,NNP
112,Barat,LOC,NNP
112,.,O,Z
113,Kehadiran,O,NNP
113,Jokowi,PER,NNP
113,disambut,O,VB
113,langsung,O,RB
113,oleh,O,IN
113,Menteri,O,NNP
113,Perhubungan,O,NNP
113,Ignasius,PER,NNP
113,Jonan,PER,NNP
113,dan,O,CC
113,Gubernur,O,NNP
113,Kalimantan,LOC,NNP
113,Utara,LOC,NNP
113,Irianto,PER,NNP
113,Lambrie,PER,NNP
113,.,O,Z
114,Begitu,O,PR
114,tiba,O,VB
114,",",O,Z
114,Jokowi,PER,NNP
114,langsung,O,RB
114,melihat,O,VB
114,maket,O,NN
114,pembangunan,O,NN
114,Bandara,LOC,NNP
114,Internasional,LOC,NNP
114,Juwata,LOC,NNP
114,.,O,Z
115,Untuk,O,SC
115,diketahui,O,VB
115,",",O,Z
115,Kota,O,NNP
115,Tarakan,LOC,NNP
115,ini,O,PR
115,dulunya,O,RB
