0,1,2,postag
542,Electronics,ORG,NNP
542,menyiapkan,O,VB
542,lebih,O,RB
542,dari,O,IN
542,5.000,O,CD
542,unit,O,NN
542,ponsel,O,NNP
542,Samsung,ORG,NNP
542,OmniaLITE,O,NNP
542,(,O,Z
542,B7300,O,NNP
542,),O,Z
542,untuk,O,SC
542,meramaikan,O,VB
542,Youth,O,NNP
542,Olympic,O,NNP
542,Games,O,NNP
542,Singapore,O,NNP
542,2010,O,CD
542,.,O,Z
543,Seperti,O,IN
543,misteri,O,NN
543,ponsel,O,NNP
543,Zune,O,NNP
543,dan,O,CC
543,sistem,O,NN
543,operasi,O,NN
543,Windows,O,NNP
543,Mobile,O,NNP
543,7,O,CD
543,besutan,O,NN
543,Microsoft,ORG,NNP
543,hingga,O,IN
543,menanti,O,NN
543,gertakan,O,VB
543,Bada,O,NNP
543,",",O,Z
543,OS,O,NNP
543,jagoan,O,NNP
543,Samsung,ORG,NNP
543,.,O,Z
544,Samsung,ORG,NNP
544,akan,O,MD
544,merilis,O,VB
544,15,O,CD
544,hingga,O,IN
544,20,O,CD
544,seri,O,NN
544,printer,O,FW
544,laser,O,FW
544,terbarunya,O,RB
544,di,O,IN
544,sepanjang,O,NN
544,2010,O,CD
544,ini,O,PR
544,demi,O,SC
544,mengejar,O,VB
544,target,O,NN
544,30%,O,CD
544,pangsa,O,NN
544,pasar,O,NN
544,printer,O,FW
544,laser,O,FW
544,di,O,IN
544,Indonesia,LOC,NNP
544,yang,O,SC
544,diproyeksi,O,VB
544,badan,O,NN
544,riset,O,NN
544,IDC,ORG,NNP
544,berkisar,O,VB
544,191,O,CD
544,ribu,O,CD
544,unit,O,NN
544,.,O,Z
545,Jika,O,SC
545,sukses,O,JJ
545,",",O,Z
545,maka,O,SC
545,kemungkinan,O,NN
545,besar,O,JJ
545,jajaran,O,NN
545,notebook,O,NN
545,Samsung,ORG,NNP
545,keluar,O,VB
545,sesuai,O,JJ
545,rencana,O,NN
545,.,O,Z
546,"""",O,Z
546,3D,O,CD
546,tak,O,NEG
546,hanya,O,RB
546,terobosan,O,NN
546,teknologi,O,NN
546,",",O,Z
546,ini,O,PR
546,adalah,O,VB
546,masa,O,NN
546,depan,O,NN
546,televisi,O,NN
546,",",O,Z
546,"""",O,Z
546,ucap,O,VB
546,Yoon,PER,NNP
546,Boo-Keun,PER,NNP
546,",",O,Z
546,Presiden,O,NNP
546,Visual,O,NNP
546,Display,O,NNP
546,Business,O,NNP
546,Unit,O,NNP
546,Samsung,ORG,NNP
546,dengan,O,SC
546,percaya,O,VB
546,diri,O,NN
546,.,O,Z
547,Di,O,IN
547,saat,O,NN
547,bersamaan,O,NN
547,",",O,Z
547,Samsung,ORG,NNP
547,juga,O,RB
547,merilis,O,VB
547,pemutar,O,IN
547,DVD,O,NNP
547,Blu-Ray,O,NNP
547,3D,O,CD
547,dengan,O,IN
547,seri,O,NN
547,BD-C6900,O,NNP
547,.,O,Z
548,Dikatakannya,O,RB
548,pemain,O,JJ
548,besar,O,JJ
548,seperti,O,IN
548,Samsung,ORG,NNP
548,",",O,Z
548,LG,ORG,NNP
548,",",O,Z
548,Nokia,ORG,NNP
548,tidak,O,NEG
548,berani,O,JJ
548,masuk,O,VB
548,berinvestasi,O,NN
548,ke,O,IN
548,Indonesia,LOC,NNP
548,karena,O,SC
548,tak,O,NEG
548,kuasa,O,JJ
548,bersaing,O,VB
548,dengan,O,IN
548,HP-HP,O,NN
548,ilegal,O,JJ
548,dan,O,CC
548,segmen,O,NN
548,HP,O,FW
548,low,O,FW
548,end,O,FW
548,dari,O,IN
548,China,LOC,NNP
548,.,O,Z
549,Seperti,O,IN
549,dikutip,O,VB
549,detikINET,ORG,NN
549,dari,O,IN
549,Gizmodo,ORG,NNP
549,",",O,Z
549,Senin,TIM,NNP
549,(,TIM,Z
549,26/4/2010,TIM,CD
549,),TIM,Z
549,",",O,Z
549,ia,O,PRP
549,melakukan,O,VB
549,tudingan,O,NN
549,kontroversial,O,JJ
549,itu,O,PR
549,lewat,O,VB
549,bukunya,O,RB
549,berjudul,O,VB
549,Think,O,NNP
549,Samsung,O,NNP
549,.,O,Z
550,Jika,O,SC
550,Android,O,NNP
550,dipercaya,O,VB
550,untuk,O,SC
550,menggarap,O,VB
550,50%,O,CD
550,ponsel,O,NN
550,pintar,O,IN
550,anyar,O,NN
550,Samsung,ORG,NNP
550,",",O,Z
550,maka,O,SC
550,Bada,O,NNP
550,hanya,O,RB
550,33%,O,CD
550,.,O,Z
551,"""",O,Z
551,Selama,O,IN
551,ini,O,PR
551,Samsung,ORG,NNP
551,memang,O,RB
551,terkenal,O,VB
551,dengan,O,IN
551,ragam,O,NN
551,aplikasi,O,NN
551,berbasis,O,VB
551,Java,O,NNP
551,.,O,Z
552,Para,O,DT
552,pembeli,O,NN
552,iPhone,O,NN
552,4,O,CD
552,yang,O,SC
552,kedapatan,O,NN
552,mengeluh,O,VB
552,di,O,IN
552,jejaring,O,NN
552,sosial,O,JJ
552,seperti,O,IN
552,Twitter,ORG,NN
552,",",O,Z
552,langsung,O,RB
552,disambut,O,VB
552,oleh,O,IN
552,Samsung,ORG,NNP
552,yang,O,SC
552,menawarkan,O,VB
552,pesan,O,NN
552,menggiurkan,O,VB
552,.,O,Z
553,Karena,O,SC
553,itu,O,PR
553,Samsung,ORG,NNP
553,Wave,O,NNP
553,cukup,O,RB
553,laris,O,JJ
553,di,O,IN
553,sana,O,PR
553,",",O,Z
553,"""",O,Z
553,paparnya,O,RB
553,kepada,O,IN
553,detikINET,ORG,NN
553,.,O,Z
554,Produk,O,NN
554,lanjutan,O,NN
554,Samsung,ORG,NNP
554,Galaxy,O,NNP
554,Spica,O,NNP
554,ini,O,PR
554,bernama,O,VB
554,i9000,O,CD
554,",",O,Z
554,atau,O,CC
554,lebih,O,RB
554,dikenal,O,VB
554,dengan,O,IN
554,nama,O,NN
554,Samsung,ORG,NNP
554,Galaxy,O,NNP
554,S,O,NNP
554,.,O,Z
554,Galaxy,O,NNP
554,S,O,NNP
554,merupakan,O,VB
554,ponsel,O,NN
554,kelas,O,NN
554,premium,O,NN
554,lain,O,JJ
554,",",O,Z
554,disamping,O,FW
554,Omnia,O,NNP
554,yang,O,SC
554,mengusung,O,VB
554,Windows,O,NNP
554,Mobile,O,NNP
554,.,O,Z
555,Hal,O,NN
555,ini,O,PR
555,agaknya,O,RB
555,disengaja,O,VB
555,oleh,O,IN
555,Samsung,ORG,NNP
555,agar,O,SC
555,dapat,O,MD
555,menggelitik,O,VB
555,rasa,O,NN
555,penasaran,O,NN
555,publik,O,NN
555,.,O,Z
556,Selain,O,CC
556,dengan,O,IN
556,HTC,ORG,NNP
556,",",O,Z
556,Sony,ORG,NNP
556,Ericsson,ORG,NNP
556,jelas,O,JJ
556,harus,O,MD
556,bersaing,O,VB
556,ketat,O,JJ
556,dengan,O,IN
556,vendor,O,NN
556,Samsung,ORG,NNP
556,",",O,Z
556,Motorola,ORG,NNP
556,dan,O,CC
556,LG,ORG,NNP
556,yang,O,SC
556,kesemuanya,O,RB
556,sangat,O,RB
556,agresif,O,JJ
556,di,O,IN
556,ranah,O,NN
556,Android,O,NNP
556,.,O,Z
557,"""",O,Z
557,Samsung,ORG,NNP
557,galaxy,O,NNP
557,tab,O,NNP
557,dirancang,O,VB
557,sedemikian,O,NN
557,rupa,O,NN
557,sehingga,O,SC
557,para,O,DT
557,pengguna,O,NN
557,dapat,O,MD
557,merasakan,O,VB
557,pengalaman,O,NN
557,online,O,FW
557,yang,O,SC
557,luar,O,NN
557,biasa,O,JJ
557,",",O,Z
557,"""",O,Z
557,ujar,O,VB
557,Yoo,PER,NNP
557,Young,PER,NNP
557,Kim,PER,NNP
557,",",O,Z
557,Managing,O,NNP
557,Director,O,NNP
557,PT,ORG,NNP
557,Samsung,ORG,NNP
557,Electronics,ORG,NNP
557,Indonesia,ORG,NNP
557,",",O,Z
557,di,O,IN
557,Ritz,LOC,NNP
557,Carlon,LOC,NNP
557,Hotel,LOC,NNP
557,",",O,Z
557,Selasa,TIM,NNP
557,(,TIM,Z
557,19/10/10,TIM,CD
557,),TIM,Z
557,.,O,Z
558,Google,ORG,NNP
558,dan,O,CC
558,Samsung,ORG,NNP
558,dilaporkan,O,VB
558,sedang,O,MD
558,sibuk,O,VB
558,mempersiapkan,O,VB
558,peluncuran,O,NN
558,smartphone,O,NNP
558,Android,O,NNP
558,",",O,Z
558,Google,ORG,NNP
558,Nexus,O,NNP
558,Two,O,NNP
558,.,O,Z
559,Melalui,O,IN
559,keterangan,O,NN
559,tertulis,O,VB
559,yang,O,SC
559,diterima,O,VB
559,detikINET,ORG,NN
559,",",O,Z
559,Kamis,TIM,NNP
559,(,TIM,Z
559,6/1/2011,TIM,CD
559,),TIM,Z
559,",",O,Z
559,Samsung,ORG,NNP
559,menjadwalkan,O,VB
559,memori,O,NN
559,DDR4,O,NNP
559,bakal,O,MD
559,tersedia,O,VB
559,mulai,O,VB
559,tengah,O,NN
559,tahun,O,NN
559,2011,O,CD
559,menggantikan,O,VB
559,DDR3,O,CD
559,yang,O,SC
559,telah,O,MD
559,lama,O,JJ
559,beredar,O,VB
559,.,O,Z
560,Sayangnya,O,NNP
560,Samsung,ORG,NNP
560,belum,O,NEG
560,menjelaskan,O,VB
560,detail,O,NN
560,harga,O,NN
560,saat,O,NN
560,sudah,O,MD
560,dipasarkan,O,VB
560,nanti,O,NN
560,.,O,Z
561,Dengan,O,IN
561,bekal,O,JJ
561,beberapa,O,CD
561,produk,O,NN
561,tablet,O,NN
561,sekaligus,O,RB
561,",",O,Z
561,Samsung,ORG,NNP
561,agaknya,O,RB
561,serius,O,JJ
561,menghadapi,O,VB
561,tantangan,O,NN
561,besar,O,JJ
561,di,O,IN
561,pasar,O,NN
561,tablet,O,NN
561,.,O,Z
562,Yang,O,SC
562,mengejutkan,O,VB
562,",",O,Z
562,Bada,O,NNP
562,OS,O,NNP
562,besutan,O,NNP
562,Samsung,ORG,NNP
562,diprediksi,O,VB
562,menunjukan,O,VB
562,tajinya,O,RB
562,dengan,O,IN
562,pangsa,O,NN
562,pasar,O,NN
562,10,O,CD
562,persen,O,CD
562,di,O,IN
562,2016,O,CD
562,.,O,Z
563,Pada,O,IN
563,hari,O,NN
563,Jumat,TIM,NNP
563,(,TIM,Z
563,6/5/11,TIM,CD
563,),TIM,Z
563,saya,O,PRP
563,membeli,O,VB
563,sebuah,O,NND
563,HP,O,NN
563,baru,O,JJ
563,merek,O,NN
563,Samsung,ORG,NNP
563,(,O,Z
563,tipe,O,NN
563,GT-E2652W,O,CD
563,),O,Z
563,di,O,IN
563,sebuah,O,NND
563,toko,O,NN
563,yang,O,SC
563,berlokasi,O,VB
563,di,O,IN
563,ITC-BSD,LOC,NN
563,.,O,Z
564,Tak,O,NN
564,seperti,O,IN
564,Samsung,ORG,NNP
564,dan,O,CC
564,HTC,ORG,NNP
564,",",O,Z
564,sayangnya,O,RB
564,Asus,ORG,JJ
564,belum,O,NEG
564,menggunakan,O,VB
564,custom,O,NN
564,User,O,NNP
564,Interace,O,NNP
564,(,O,Z
564,UI,O,NNP
564,),O,Z
564,mereka,O,PRP
564,sendiri,O,NN
564,",",O,Z
564,karena,O,SC
564,masih,O,MD
564,menggunakan,O,VB
564,tampilan,O,NN
564,orisinil,O,NN
564,OS,O,NNP
564,Android,O,NNP
564,Honeycomb,O,NNP
564,3.0,O,CD
564,.,O,Z
565,Hanya,O,RB
565,dalam,O,IN
565,waktu,O,NN
565,55,O,CD
565,hari,O,NN
565,sejak,O,IN
565,penjualan,O,NN
565,perdananya,O,RB
565,",",O,Z
565,Samsung,ORG,NNP
565,mengklaim,O,VB
565,Galaxy,O,NNP
565,S,O,NNP
565,II,O,NNP
565,telah,O,MD
565,terjual,O,VB
565,menembus,O,VB
565,angka,O,NN
565,3,O,CD
565,juta,O,CD
565,unit,O,NN
565,.,O,Z
566,Hanya,O,RB
566,dalam,O,IN
566,waktu,O,NN
566,55,O,CD
566,hari,O,NN
566,sejak,O,IN
566,penjualan,O,NN
566,perdananya,O,RB
566,",",O,Z
566,Samsung,ORG,NNP
566,mengungkap,O,VB
566,Galaxy,O,NNP
566,S,O,NNP
566,II,O,NNP
566,telah,O,MD
566,terjual,O,VB
566,menembus,O,VB
566,angka,O,NN
566,3,O,CD
566,juta,O,CD
566,unit,O,NN
566,.,O,Z
567,Awal,O,NN
567,pekan,O,NN
567,ini,O,PR
567,",",O,Z
567,Samsung,ORG,NNP
567,menarik,O,VB
567,tuntutannya,O,RB
567,terhadap,O,IN
567,Apple,ORG,NNP
567,dalam,O,IN
567,perseteruan,O,NN
567,hak,O,NN
567,paten,O,NN
567,di,O,IN
567,Amerika,LOC,NNP
567,Serikat,LOC,NNP
567,.,O,Z
568,Salah,O,NN
568,satu,O,CD
568,petinggi,O,NN
568,di,O,IN
568,Research,ORG,NNP
568,in,ORG,NNP
568,Motion,ORG,NNP
568,(,O,Z
568,RIM,ORG,NN
568,),O,Z
568,yang,O,SC
568,menjabat,O,VB
568,sebagai,O,IN
568,Senior,O,NNP
568,Product,O,NNP
568,Manager,O,NNP
568,BlackBerry,O,NNP
568,PlayBook,O,NNP
568,memutuskan,O,VB
568,untuk,O,SC
568,melanjutkan,O,VB
568,karirnya,O,RB
568,di,O,IN
568,Samsung,ORG,NNP
568,.,O,Z
569,Beberapa,O,CD
569,pihak,O,NN
569,menilai,O,VB
569,",",O,Z
569,Apple,ORG,NNP
569,mulai,O,VB
569,cemas,O,NN
569,dengan,O,IN
569,sepak,O,NN
569,terjang,O,NN
569,Samsung,ORG,NNP
569,sehingga,O,SC
569,mereka,O,PRP
569,melancarkan,O,VB
569,gugatan,O,NN
569,hukum,O,NN
569,.,O,Z
570,Rencana,O,NN
570,Apple,ORG,FW
570,membesut,O,FW
570,iPhone,O,FW
570,murah,O,JJ
570,juga,O,RB
570,sebagai,O,IN
570,upaya,O,NN
570,menandingi,O,VB
570,smartphone,O,FW
570,Android,O,FW
570,berharga,O,NN
570,murah,O,JJ
570,",",O,Z
570,terutama,O,JJ
570,pesaing,O,NN
570,ketatnya,O,RB
570,",",O,Z
570,Samsung,ORG,NNP
570,.,O,Z
571,Sebuah,O,NND
571,surat,O,NN
571,kabar,O,NN
571,asal,O,NN
571,Taiwan,LOC,NNP
571,yang,O,SC
571,mengutip,O,VB
571,informasi,O,NN
571,dari,O,IN
571,narasumber,O,NN
571,yang,O,SC
571,mengetahui,O,VB
571,hal,O,NN
571,ini,O,PR
571,melaporkan,O,VB
571,",",O,Z
571,Samsung,ORG,NNP
571,mengundang,O,VB
571,produsen,O,NN
571,PC,O,NNP
571,Compal,ORG,NNP
571,",",O,Z
571,Quanta,ORG,NNP
571,dan,O,CC
571,Pegatron,ORG,NNP
571,menghadiri,O,VB
571,pertemuan,O,NN
571,di,O,IN
571,Korea,LOC,NNP
571,.,O,Z
572,Putusan,O,NN
572,itu,O,PR
572,juga,O,RB
572,menyatakan,O,VB
572,Samsung,ORG,NNP
572,tidak,O,NEG
572,diperkenankan,O,VB
572,menjual,O,VB
572,perangkat,O,NN
572,tabletnya,O,NN
572,tersebut,O,PR
572,di,O,IN
572,negara,O,NN
572,Uni,ORG,NNP
572,Eropa,ORG,NNP
572,",",O,Z
572,kendati,O,VB
572,divisi,O,NN
572,penjualan,O,NN
572,perangkat,O,NN
572,Samsung,ORG,NNP
572,yang,O,SC
572,lain,O,JJ
572,diperbolehkan,O,VB
572,berjualan,O,NN
572,di,O,IN
572,negara-negara,O,NN
572,itu,O,PR
572,.,O,Z
573,Malang,O,NN
573,bagi,O,IN
573,Samsung,ORG,NNP
573,",",O,Z
573,perusahaan,O,NN
573,asal,O,NN
573,Korea,LOC,NNP
573,Selatan,LOC,NNP
573,ini,O,PR
573,juga,O,RB
573,harus,O,MD
573,menunda,O,VB
573,penjualan,O,NN
573,Galaxy,O,NNP
573,Tab,O,NNP
573,10.1,O,CD
573,di,O,IN
573,Australia,LOC,NNP
573,karena,O,SC
573,alasan,O,NN
573,yang,O,SC
573,sama,O,JJ
573,.,O,Z
574,"""",O,Z
574,Komplain,O,NNP
574,ini,O,PR
574,berfokus,O,VB
574,pada,O,IN
574,tiga,O,CD
574,paten,O,NN
574,teknologi,O,NN
574,dan,O,CC
574,bukan,O,NEG
574,di,O,IN
574,desain,O,FW
574,tablet,O,FW
574,",",O,Z
574,"""",O,Z
574,kata,O,VB
574,juru,O,NN
574,bicara,O,NN
574,Samsung,ORG,NNP
574,",",O,Z
574,yang,O,SC
574,detikINET,ORG,NN
574,kutip,O,VB
574,dari,O,IN
574,AFP,ORG,NNP
574,",",O,Z
574,Rabu,TIM,NNP
574,(,TIM,Z
574,14/9/2011,TIM,CD
574,),TIM,Z
574,.,O,Z
575,"""",O,Z
575,Fasilitas,O,NNP
575,Samsung,ORG,NNP
575,di,O,IN
575,Noida,LOC,NNP
575,saat,O,NN
575,ini,O,PR
575,membuat,O,VB
575,ponsel,O,NN
575,dual,O,JJ
575,SIM,O,NNP
575,",",O,Z
575,multimedia,O,NN
575,dan,O,CC
575,layar,O,VB
575,sentuh,O,VB
575,dan,O,CC
575,pada,O,IN
575,akhir,O,NN
575,tahun,O,NN
575,akan,O,MD
575,mulai,O,VB
575,memproduksi,O,NN
575,handset,O,NN
575,Android,O,NNP
575,serta,O,CC
575,Bada,O,NNP
575,",",O,Z
575,"""",O,Z
575,kata,O,VB
575,Ranjit,PER,NNP
575,Yadav,PER,NNP
575,",",O,Z
575,Kepala,O,NNP
575,Samsung,ORG,NNP
575,India,LOC,NNP
575,.,O,Z
576,Dalam,O,IN
576,pengembangan,O,NN
576,pabrik,O,NN
576,tersebut,O,PR
576,",",O,Z
576,Samsung,ORG,NNP
576,menggelontorkan,O,VB
576,investasi,O,NN
576,baru,O,JJ
576,sejumlah,O,CD
576,USD,O,NN
576,70,O,CD
576,juta,O,CD
576,.,O,Z
577,Samsung,ORG,NN
577,dan,O,CC
577,Intel,ORG,NN
577,berduet,O,NN
577,untuk,O,SC
577,menciptakan,O,VB
577,sistem,O,NN
577,operasi,O,NN
577,mobile,O,FW
577,baru,O,JJ
577,.,O,Z
578,Sedangkan,O,CC
578,Samsung,ORG,NNP
578,sendiri,O,PRP
578,telah,O,MD
578,balik,O,VB
578,menggugat,O,NN
578,Apple,ORG,NNP
578,di,O,IN
578,Negeri,O,NNP
578,Kanguru,O,NNP
578,itu,O,PR
578,terkait,O,VB
578,sejumlah,O,CD
578,pelanggaran,O,NN
578,paten,O,NN
578,.,O,Z
579,Diskon,O,NNP
579,ini,O,PR
579,digelar,O,VB
579,di,O,IN
579,sebuah,O,NND
579,toko,O,NN
579,Samsung,ORG,NNP
579,yang,O,SC
579,berlokasi,O,VB
579,di,O,IN
579,Sydney,LOC,NNP
579,",",O,Z
579,Australia,LOC,NNP
579,.,O,Z
580,Galaxy,O,NNP
580,S,O,NNP
580,II,O,NNP
580,termasuk,O,VB
580,smartphone,O,NN
580,kebanggaan,O,NN
580,Samsung,ORG,NNP
580,yang,O,SC
580,kabarnya,O,RB
580,sudah,O,MD
580,terjual,O,VB
580,10,O,CD
580,juta,O,CD
580,unit,O,NN
580,di,O,IN
580,seluruh,O,CD
580,dunia,O,NN
580,.,O,Z
581,Baru,O,NNP
581,di,O,IN
581,belakangnya,O,RB
581,diikuti,O,VB
581,BlackBerry,ORG,NNP
581,dengan,O,IN
581,raihan,O,NN
581,21%,O,CD
581,dibuntuti,O,VB
581,oleh,O,IN
581,Samsung,ORG,NNP
581,dengan,O,IN
581,9%,O,CD
581,.,O,Z
582,Sebanyak,O,CD
582,empat,O,CD
582,produk,O,NN
582,Samsung,ORG,NNP
582,dinilai,O,VB
582,Apple,ORG,NNP
582,melanggar,O,VB
582,hak,O,NN
582,patennya,O,RB
582,di,O,IN
582,Amerika,LOC,NNP
582,Serikat,LOC,NNP
582,yaitu,O,SC
582,Galaxy,O,NNP
582,S,O,NNP
582,4G,O,CD
582,",",O,Z
582,Infuse,O,NNP
582,4G,O,CD
582,",",O,Z
582,Droid,O,NNP
582,Charge,O,NNP
582,",",O,Z
582,dan,O,CC
582,Galaxy,O,NNP
582,Tab,O,NNP
582,10.1,O,CD
582,.,O,Z
583,Seperti,O,IN
583,diketahui,O,VB
583,",",O,Z
583,Apple,ORG,NNP
583,dan,O,CC
583,Samsung,ORG,NNP
583,saling,O,RB
583,menggugat,O,VB
583,di,O,IN
583,sejumlah,O,CD
583,negara,O,NN
583,.,O,Z
584,Dengan,O,IN
584,layar,O,NN
584,seluas,O,JJ
584,"5,3",O,CD
584,inch,O,NN
584,",",O,Z
584,Galaxy,O,NNP
584,Note,O,NNP
584,adalah,O,VB
584,smartphone,O,NN
584,terbesar,O,JJ
584,Samsung,ORG,NNP
584,.,O,Z
585,Medfield,O,NNP
585,merupakan,O,VB
585,prosesor,O,NN
585,32nm,O,CD
585,SoC,O,NNP
585,pertama,O,OD
585,Intel,ORG,NNP
585,yang,O,SC
585,dibuat,O,VB
585,untuk,O,SC
585,menantang,O,VB
585,prosesor,O,NN
585,seri,O,NN
585,A,O,NNP
585,dari,O,IN
585,Apple,ORG,NNP
585,",",O,Z
585,Nvidia,ORG,NNP
585,Tegra,O,NNP
585,",",O,Z
585,Qualcomm,ORG,NNP
585,Snapdragon,O,NNP
585,",",O,Z
585,Samsung,ORG,NNP
585,Exynos,O,NNP
585,",",O,Z
585,dan,O,CC
585,OMAP,O,NNP
585,dari,O,IN
585,Texas,ORG,NNP
585,Instruments,ORG,NNP
585,.,O,Z
586,Pelanggan,O,NN
586,setia,O,JJ
586,Indosat,ORG,NNP
586,memiliki,O,VB
586,kesempatan,O,NN
586,untuk,O,SC
586,memenangkan,O,VB
586,500,O,CD
586,motor,O,NN
586,",",O,Z
586,500,O,CD
586,Blackberry,O,NNP
586,",",O,Z
586,500,O,CD
586,HP,O,NNP
586,Samsung,ORG,NNP
586,",",O,Z
586,500,O,CD
586,HP,O,NNP
586,Nokia,ORG,NNP
586,",",O,Z
586,serta,O,CC
586,jutaan,O,NN
586,pulsa,O,NN
586,isi,O,NN
586,ulang,O,VB
586,secara,O,IN
586,langsung,O,RB
586,tanpa,O,IN
586,diundi,O,NN
586,.,O,Z
587,Samsung,ORG,NNP
587,tidak,O,NEG
587,pernah,O,MD
587,mempertimbangkan,O,VB
587,untuk,O,SC
587,mengakuisisi,O,VB
587,RIM,ORG,NN
587,",",O,Z
587,"""",O,Z
587,ujar,O,VB
587,juru,O,NN
587,bicara,O,NN
587,Samsung,ORG,NNP
587,Kanada,LOC,NNP
587,seperti,O,IN
587,dilansir,O,NN
587,Financial,ORG,NNP
587,Post,ORG,NNP
587,",",O,Z
587,Rabu,TIM,NNP
587,(,TIM,Z
587,18/1/2012,TIM,CD
587,),TIM,Z
587,.,O,Z
588,Meski,O,SC
588,mengalahkan,O,VB
588,penjualan,O,NN
588,iPhone,O,FW
588,Apple,ORG,FW
588,",",O,Z
588,Samsung,ORG,NNP
588,belum,O,NEG
588,dapat,O,MD
588,dikatakan,O,VB
588,sukses,O,NN
588,memecahkan,O,VB
588,rekor,O,NN
588,penjualan,O,NN
588,handsetnya,O,NN
588,sendiri,O,NN
588,.,O,Z
589,Samsung,ORG,NNP
589,Galaxy,O,NNP
589,S,O,NNP
589,III,O,OD
589,sendiri,O,PRP
589,disebut-sebut,O,VB
589,sebagai,O,IN
589,penantang,O,NN
589,paling,O,RB
589,serius,O,JJ
589,untuk,O,SC
589,iPhone,O,FW
589,4S,O,FW
589,Apple,ORG,FW
589,.,O,Z
590,Sedangkan,O,CC
590,rival,O,NN
590,seperti,O,IN
590,HTC,ORG,NNP
590,",",O,Z
590,LG,ORG,NNP
590,",",O,Z
590,Huawei,ORG,NNP
590,dan,O,CC
590,kemungkinan,O,NN
590,besar,O,JJ
590,Samsung,ORG,NNP
590,mulai,O,VB
590,bermain,O,VB
590,dengan,O,IN
590,Android,O,NNP
590,quad,O,FW
590,core,O,FW
590,.,O,Z
591,Mengusung,O,NN
591,prosesor,O,NN
591,dual-core,O,NN
591,1,O,CD
591,GHz,O,NNP
591,",",O,Z
591,Samsung,ORG,NNP
591,mengklaim,O,VB
591,Galaxy,O,NNP
591,Tab,O,NNP
591,2,O,CD
591,memiliki,O,VB
591,waktu,O,NN
591,respons,O,NN
591,lebih,O,RB
591,cepat,O,JJ
591,",",O,Z
591,web,O,FW
591,browsing,O,FW
591,lebih,O,RB
591,baik,O,JJ
591,dan,O,CC
591,user,O,FW
591,interface,O,FW
591,yang,O,SC
591,lebih,O,RB
591,intuitif,O,JJ
591,.,O,Z
592,Akhir,O,NN
592,pekan,O,NN
592,lalu,O,CC
592,tersebar,O,VB
592,rumor,O,NN
592,di,O,IN
592,Wall,ORG,NNP
592,Street,ORG,NNP
592,bahwa,O,SC
592,Samsung,ORG,NNP
592,tengah,O,MD
592,mempersiapkan,O,VB
592,investasi,O,NN
592,sebesar,O,JJ
592,USD,O,NNP
592,"1,5",O,CD
592,miliar,O,CD
592,di,O,IN
592,Research,ORG,NNP
592,In,ORG,NNP
592,Motion,ORG,NNP
592,(,O,Z
592,RIM,ORG,NN
592,),O,Z
592,untuk,O,SC
592,membeli,O,VB
592,lisensi,O,NN
592,BlackBerry,ORG,NNP
592,10,O,CD
592,.,O,Z
593,Tentu,O,RB
593,dengan,O,IN
593,teknologi,O,NN
593,Super,O,NNP
593,Amoled,O,NNP
593,Plus,O,NNP
593,yang,O,SC
593,dimiliki,O,VB
593,Samsung,ORG,NN
593,",",O,Z
593,pengalaman,O,NN
593,menggunakan,O,VB
593,BlackBerry,O,NNP
593,10,O,CD
593,akan,O,MD
593,semakin,O,RB
593,optimal,O,JJ
593,.,O,Z
594,Samsung,ORG,NNP
594,masih,O,MD
594,mempersiapkan,O,VB
594,peluncuran,O,NN
594,Galaxy,O,NNP
594,S,O,NNP
594,III,O,NNP
594,",",O,Z
594,smartphone,O,NNP
594,Android,O,NNP
594,andalannya,O,RB
594,.,O,Z
595,Wujud,O,NNP
595,Galaxy,O,NNP
595,S,O,NNP
595,III,O,NNP
595,dalam,O,IN
595,bocoran,O,NN
595,ini,O,PR
595,tampak,O,VB
595,konsisten,O,JJ
595,dengan,O,IN
595,trend,O,FW
595,desain,O,FW
595,Samsung,ORG,NNP
595,selama,O,IN
595,ini,O,PR
595,.,O,Z
596,Samsung,ORG,NN
596,sendiri,O,NN
596,saat,O,NN
596,ini,O,PR
596,adalah,O,VB
596,produsen,O,NN
596,layar,O,VB
596,AMOLED,O,NN
596,nomor,O,NN
596,satu,O,CD
596,.,O,Z
597,Bisa,O,MD
597,saja,O,RB
597,karena,O,SC
597,ketidaktahuan,O,NN
597,konsumen,O,NN
597,",",O,Z
597,saat,O,NN
597,meminta,O,VB
597,'iPad',O,NN
597,yang,O,SC
597,diterimanya,O,RB
597,adalah,O,VB
597,Galaxy,O,NNP
597,Tab,O,NNP
597,dari,O,IN
597,Samsung,ORG,NNP
597,.,O,Z
598,Dikutip,O,VB
598,detikINET,ORG,NN
598,dari,O,IN
598,Reuters,ORG,NNP
598,",",O,Z
598,Senin,TIM,NNP
598,(,TIM,Z
598,16/4/2012,TIM,CD
598,),TIM,Z
598,",",O,Z
598,Samsung,ORG,NNP
598,sendiri,O,NN
598,mensponsori,O,NN
598,Olimpiade,O,NNP
598,dengan,O,IN
598,kontrak,O,NN
598,sampai,O,IN
598,tahun,O,NN
598,2018,O,CD
598,.,O,Z
599,Selain,O,IN
599,itu,O,PR
599,",",O,Z
599,Samsung,ORG,NNP
599,mengklaim,O,VB
599,tengah,O,NN
599,mempersiapkan,O,VB
599,ponsel,O,NNP
599,Android,O,NNP
599,paling,O,RB
599,murah,O,JJ
599,bernama,O,VB
